"probe_id","mgi_symbol","GSM5429739","GSM5429740","GSM5429741","GSM5429742","GSM5429743","GSM5429744","GSM5429745","GSM5429746","GSM5429747","GSM5429748","GSM5429749","GSM5429750","GSM5429751"
"10432157","Lalba",4.784004,4.697118,4.975626,4.712857,4.803961,5.246435,5.25649,4.784242,4.914889,4.75888,4.790124,4.918926,5.184879
"10446473","Lama1",8.870088,6.995948,7.539564,6.417188,7.683519,6.803983,6.696505,7.742011,7.490761,8.112556,7.844467,6.893571,6.508906
"10368409","Lama2",9.16824,9.240423,9.036547,9.398088,9.082853,9.387207,9.205936,9.558519,9.307235,9.122446,9.645196,9.686902,8.22104
"10453939","Lama3",7.30111,7.06768,7.361217,6.931593,7.397866,6.905409,6.886494,6.801209,6.77274,7.698631,6.853916,6.844845,7.014003
"10362538","Lama4",9.331514,10.00747,9.607067,10.34359,9.053736,10.07334,10.04191,10.43635,9.930689,9.136703,9.797692,10.67067,8.560353
"10490384","Lama5",8.231339,8.208764,8.140384,8.20073,8.129423,8.312059,8.22252,8.53468,8.291494,8.44057,8.442118,8.248141,7.982842
"10395163","Lamb1",8.989988,9.084482,8.585096,9.302427,8.53562,9.170902,9.117945,9.776165,9.44676,8.840073,9.279116,9.505895,8.508887
"10588942","Lamb2",9.914639,9.894263,9.661673,9.947243,9.732901,9.966229,9.71468,9.640036,9.72082,9.689013,9.936671,10.1686,8.3621
"10352838","Lamb3",6.584688,6.721494,6.742657,6.511985,6.679894,6.572505,6.760865,6.252531,6.341906,6.681095,6.323949,6.588037,7.956873
"10358816","Lamc1",10.05184,10.52196,9.873734,10.66138,9.934752,10.65344,10.56613,10.26468,9.900911,9.289255,9.848318,10.8215,9.005894
"10358787","Lamc2",7.80874,7.310138,7.238277,6.273039,7.329232,6.664881,6.505311,6.584284,6.36975,8.023322,6.711465,6.578149,6.342181
"10471216","Lamc3",7.868201,7.813407,7.809269,7.457232,7.920187,7.902558,7.658828,8.193609,8.080445,7.93624,8.448933,8.025637,7.619744
"10570344","Lamp1",11.71561,11.61228,11.68773,11.67049,11.73489,11.65154,11.66478,11.49564,11.29638,11.72168,11.40279,11.61901,11.36018
"10604187","Lamp2",11.41818,11.53289,11.62691,11.47733,11.50515,11.26558,11.27901,11.61817,11.69357,11.62541,11.63767,11.72375,11.0463
"10438435","Lamp3",4.439399,4.807201,4.942834,4.531076,4.640837,4.706342,4.88102,4.625946,4.714337,4.631839,4.808891,4.774213,4.733689
"10476482","Lamp5",5.16748,5.115992,5.377329,5.143239,5.378043,5.329808,5.546066,5.239655,5.343999,5.466233,5.184825,5.258971,5.352147
"10460765","Lamtor1",9.319963,9.328731,9.29215,9.515182,9.355056,9.628788,9.590146,9.196871,8.550978,9.361283,8.334878,8.99362,8.316051
"10499420","Lamtor2",7.627552,7.884986,7.778141,7.98722,7.539753,7.506258,7.880135,8.022332,7.582738,8.045416,7.567317,7.884986,8.308246
"10496397","Lamtor3",10.35243,10.66253,10.47334,10.70932,10.3566,10.57216,10.6638,10.52707,10.41905,10.39469,10.51817,10.44593,9.832588
"10526792","Lamtor4",9.875443,10.01036,10.40284,10.10054,10.42108,10.18601,10.14614,10.03085,9.293795,10.74069,9.489574,9.6034,9.755428
"10495201","Lamtor5",8.64759,8.745029,8.67591,8.789282,8.414284,8.524206,8.519981,8.483857,8.343142,8.633978,8.505527,8.417893,8.944674
"10355266","Lancl1",10.20521,9.84887,9.749345,9.638613,10.28013,9.697796,9.466812,9.795958,9.522756,9.880745,9.761989,9.584962,9.296068
"10538617","Lancl2",8.306625,8.384581,8.323561,8.424153,9.022299,8.452971,8.341725,8.445924,8.091511,8.166048,8.309402,8.361084,7.409011
"10598575","Lancl3",6.271794,6.168709,6.18927,5.815238,5.952143,5.953381,6.032856,6.209886,6.213962,6.289684,6.514788,6.117186,6.12536
"10507580","Lao1",5.493278,5.527781,5.466443,5.512619,5.291066,5.848829,5.598816,5.519887,6.128325,5.307501,5.652315,5.380978,5.364147
"10521709","Lap3",9.983859,10.21593,11.5284,10.20067,11.50245,10.45004,10.12283,10.12038,9.506476,11.54843,9.469123,9.918532,10.20125
"10394477","Laptm4a",11.85077,11.90928,11.83336,11.9586,11.90602,11.83748,11.86097,12.0719,12.02489,11.97357,12.14773,12.02083,11.50124
"10423593","Laptm4b",9.917444,10.38719,9.999648,10.32762,9.973619,10.26255,10.45051,9.877058,9.424771,9.615563,10.08362,9.928842,9.555328
"10508663","Laptm5",10.21434,10.44834,9.831313,10.84644,9.996629,10.30584,10.66684,10.14408,10.15067,9.611403,10.23104,10.6349,10.62061
"10579744","Large1",8.616627,9.228139,8.568817,9.685112,8.620673,9.300679,9.631369,8.777647,8.571171,8.030723,8.662474,9.014244,8.665861
"10485131","Large2",8.358063,6.884115,7.328514,6.16468,7.597614,6.852612,6.268225,6.717038,6.375161,8.102332,6.901741,6.677831,8.164701
"10376292","Larp1",9.950117,9.7971,10.01841,9.940469,10.38395,9.861629,9.834931,9.897802,9.688894,10.12635,9.694229,9.9106,11.22095
"10491835","Larp1b",8.086369,7.903326,7.814338,8.070189,8.135779,7.762151,7.649671,8.264888,7.960026,7.734377,7.838677,8.088125,8.692657
"10603252","Larp4",9.114208,8.872637,8.915232,8.736008,8.836645,8.827641,8.836923,8.917618,8.841925,8.922645,8.606863,8.820918,9.544749
"10403428","Larp4b",9.551697,9.515218,9.639043,9.673062,9.7695,9.550922,9.603184,9.330148,9.137452,9.603222,9.165355,9.363831,9.62373
"10586011","Larp6",6.53947,6.616552,6.329037,6.631703,6.351478,6.761869,6.616549,6.642634,6.73085,6.467653,6.617217,6.822156,6.559249
"10502029","Larp7",8.453759,8.339539,8.62169,8.539161,9.381705,8.486427,8.654926,8.430962,8.4472,8.420773,8.815557,8.466571,8.690863
"10458607","Lars1",8.430099,8.671587,8.633769,8.765897,8.529449,8.701482,8.707695,8.829213,8.716356,8.6049,8.529651,8.755044,9.304474
"10590563","Lars2",7.498865,7.596905,7.523195,7.921294,7.232917,7.827423,7.726919,7.978176,7.617101,7.383537,7.417454,7.779876,7.353828
"10605831","Las1l",7.847484,7.684187,7.898383,7.787092,7.85273,7.673759,7.557919,8.473769,8.369776,8.135292,8.151504,7.928684,7.972532
"10380823","Lasp1",9.898998,10.50237,9.97193,10.7022,10.04759,10.40582,10.6585,10.09631,9.401812,9.492921,9.959708,10.28795,9.177221
"10567825","Lat",6.220709,6.542885,7.411901,6.581716,7.021044,6.656015,6.81705,6.573944,6.650678,6.431673,6.523154,6.45436,8.566509
"10534303","Lat2",7.190101,7.634766,7.216846,7.746155,6.945838,7.253328,7.77026,7.193397,6.981361,6.885758,7.216846,7.35195,7.766097
"10361660","Lats1",9.687832,9.567959,9.609714,9.589327,9.64046,9.524483,9.442636,9.714601,9.706594,9.764326,9.71594,9.827101,10.12111
"10420413","Lats2",8.549904,8.9422,8.289878,9.034498,8.361092,8.827299,9.037837,8.871301,8.814075,8.086286,8.989361,9.07232,7.847557
"10468898","Lax1",6.862537,6.415325,6.609919,6.563853,6.550088,6.545221,6.6069,6.5305,6.720329,6.480273,6.573798,6.631426,8.187508
"10593449","Layn",7.791736,8.407827,8.101078,8.623465,7.698827,8.305676,8.35409,8.462747,8.622619,7.70957,8.802035,8.558215,7.616285
"10446763","Lbh",7.5165,7.836643,8.411812,7.989196,8.344288,7.825702,8.127088,7.681918,7.889184,8.276327,8.529975,7.873236,10.09379
"10461268","Lbhd1",5.705256,5.936923,5.89552,6.032624,5.718187,5.789659,6.026279,5.944964,5.914732,5.910148,5.812707,5.918173,5.644493
"10478048","Lbp",11.1815,11.64562,10.9847,11.92318,11.27204,11.6118,11.94046,10.12019,10.35869,10.54045,10.88972,11.14236,8.512321
"10360745","Lbr",8.806311,8.72981,8.57004,8.983494,8.698036,9.059842,9.03709,8.991924,9.086424,8.32856,9.002862,9.043184,8.892193
"10468046","Lbx1",7.240922,7.372419,7.322242,7.206349,6.957528,7.42312,7.501997,7.058959,7.469754,7.041077,7.265687,7.312455,7.234881
"10539316","Lbx2",5.435888,5.62285,5.685819,5.372591,5.520007,6.014934,5.737143,5.464617,5.60222,5.566539,5.622724,5.60222,5.744055
"10595382","Lca5",5.684606,5.600783,6.00322,5.919915,5.969172,5.845857,5.883865,5.833061,5.899678,5.881737,6.199117,6.077533,5.841293
"10441167","Lca5l",5.774487,5.435771,5.732299,5.226377,7.167391,5.472988,5.383553,5.535033,5.430732,6.098036,6.324476,5.41253,5.411169
"10581388","Lcat",6.637753,6.708019,6.115688,6.608536,6.21237,6.56537,6.299751,6.340539,6.227736,6.051779,6.40181,6.51929,9.82769
"10499911","Lce1a1",4.935134,5.026003,5.237848,4.998702,4.938037,4.965589,5.120923,4.860613,5.306667,4.987472,5.199492,4.965589,5.001431
"10499917","Lce1a2",5.597559,5.869491,5.356435,5.706133,5.364264,5.552931,5.606279,5.642689,5.742455,5.532311,5.36587,5.124058,5.537716
"10499914","Lce1b",5.979487,6.213048,6.201025,6.258813,5.835512,6.187088,6.298879,5.861192,6.421525,5.938145,6.121794,5.772489,5.98581
"10493889","Lce1c",5.275191,5.996099,5.444639,5.113567,5.363777,5.627257,6.101556,4.74513,5.724469,5.392022,5.163734,4.981201,5.902329
"10499921","Lce1d",5.069418,5.266149,5.266608,5.096627,5.052089,5.084085,5.354357,5.061107,5.524897,5.277612,5.024161,5.219633,5.111877
"10499924","Lce1e",5.861258,6.194562,5.834882,5.885592,5.842033,6.192865,6.154365,5.829246,6.145504,5.684,5.842906,5.660302,5.882525
"10499927","Lce1f",4.786918,5.040675,5.016967,4.941183,4.980031,4.717562,5.061588,4.578807,5.214856,4.848254,4.971194,4.848592,4.914666
"10499930","Lce1g",3.914286,3.997088,4.11673,3.998846,3.93346,3.963132,4.234657,3.862498,4.352565,3.83288,4.028405,3.996835,3.923759
"10499932","Lce1h",6.859792,7.056596,7.156785,6.92768,6.6784,6.943192,7.305496,6.800544,7.140927,6.737565,6.762835,6.765835,6.606127
"10499935","Lce1i",5.721184,5.338617,4.878667,5.077382,4.980329,4.966424,5.044954,4.830833,5.82521,5.015985,5.005812,4.78996,4.823681
"10499937","Lce1j",7.498942,7.678949,7.866204,7.408218,7.370185,7.938012,7.89061,7.221813,7.833072,7.380552,7.589532,7.587018,7.791944
"10499939","Lce1k",7.576658,7.579621,7.49337,7.408068,7.469184,7.955032,7.798131,7.26868,7.837748,7.221081,7.566317,7.359984,7.448939
"10499945","Lce1l",5.495462,5.866777,5.748947,5.649202,5.557031,5.808814,6.011203,5.737359,6.162579,5.611952,5.60381,5.699921,5.704044
"10499954","Lce1m",6.570893,6.466561,6.163881,6.277643,6.305737,6.49388,6.567912,5.933893,6.369171,6.328096,6.194257,6.203259,6.305737
"10499948","Lce3a",5.222727,5.473254,5.206119,5.040467,4.829077,5.146836,5.689239,5.002877,5.167018,5.151007,5.111984,4.985702,5.321659
"10493896","Lce3b",4.551806,4.597395,4.701299,4.678347,4.782612,4.993876,4.833358,4.639735,4.500883,4.683168,4.657161,4.483971,4.945339
"10493900","Lce3c",6.451169,6.801999,6.591701,6.405419,6.237577,6.068937,6.495077,6.478193,6.675152,6.229725,6.396619,6.135666,5.998269
"10493903","Lce3d",8.188639,8.271814,8.297553,8.116159,7.99076,8.302835,8.398062,7.936957,8.45141,7.979073,8.214282,8.330355,8.317356
"10493905","Lce3e",3.593755,3.720197,4.134683,3.796336,3.920992,3.903408,3.848928,3.597353,4.143851,3.553914,3.728291,3.884699,4.073503
"10493907","Lce3f",4.125011,4.261752,4.217879,4.172759,4.193763,4.419894,4.13509,4.1949,4.271377,3.964018,4.175168,4.211304,4.240261
"10499909","Lce6a",5.253399,5.48268,5.2427,5.2694,5.00767,5.468596,5.368882,5.44553,5.572776,5.009868,5.109559,5.577807,5.616176
"10516620","Lck",6.581033,6.563234,6.468826,6.491767,6.500674,6.646364,6.795438,6.992945,6.653047,6.466107,6.813108,6.611476,8.766344
"10446771","Lclat1",10.76813,9.864813,10.35029,9.705422,10.51477,9.730231,9.572125,9.675999,9.2,10.78854,9.75447,9.69472,9.664684
"10557285","Lcmt1",9.083021,8.608357,8.741771,8.431957,8.78591,8.309401,8.169755,8.406322,8.112839,9.105223,8.242194,8.197802,8.351592
"10486710","Lcmt2",8.447456,7.895438,8.15403,8.097916,8.085852,8.049742,7.854985,8.35508,8.279434,8.488161,8.23048,8.041618,8.244551
"10470166","Lcn10",5.655596,5.442073,11.96953,7.178912,11.89504,9.819464,6.224015,5.605206,5.794291,11.71213,7.242429,5.850842,5.848105
"10470200","Lcn11",6.070201,5.990408,6.116878,5.920745,5.78224,5.971168,5.978049,5.883551,6.292119,5.786655,5.920587,5.95226,6.073075
"10480744","Lcn12",10.2376,9.022566,12.42486,8.090419,12.35599,9.058218,7.245555,6.984605,6.742814,12.50708,8.676356,8.47574,7.344173
"10470135","Lcn15",4.633107,4.633107,4.72725,4.484217,4.633107,4.729863,4.633107,4.525815,4.633107,4.658239,4.702599,4.522031,4.647395
"10481627","Lcn2",11.27379,10.50705,13.42401,11.02635,13.35873,12.58536,10.33387,11.23822,11.30964,13.25941,12.42025,11.30512,8.078864
"10470192","Lcn3",4.353274,4.541813,4.586719,4.713846,4.123068,4.473208,4.700343,4.172672,4.399823,4.284477,4.289972,4.199894,4.448373
"10481103","Lcn4",4.036897,4.072041,4.165329,4.148143,3.997034,4.072041,4.09485,4.11787,4.391239,4.058167,3.88607,4.006382,4.277994
"10470149","Lcn5",10.83289,6.791467,12.78787,8.826677,12.84928,9.196417,7.206842,5.812509,6.014871,13.19795,10.93429,7.515097,7.088897
"10470158","Lcn6",5.421021,5.144768,10.17917,5.658381,9.901794,7.167345,5.633116,5.025912,5.479619,10.21771,5.799027,5.316034,5.351499
"10470141","Lcn8",5.574282,5.199018,13.4152,9.5263,13.42866,12.26904,7.971653,5.152365,5.440612,13.26493,10.13422,7.110029,6.078507
"10470206","Lcn9",5.869293,5.842974,12.70018,8.181139,12.79036,10.71894,7.258518,5.747367,5.933121,12.34265,8.556028,6.267115,6.031098
"10463140","Lcor",8.587132,8.368697,8.305532,8.413266,8.192627,8.254292,8.18498,8.737091,8.740419,8.568996,8.863223,8.816814,8.542852
"10529923","Lcorl",7.140373,7.252311,7.299752,7.229043,7.565881,7.047215,7.136172,7.551466,7.415998,7.536677,7.480925,7.381572,7.925733
"10416437","Lcp1",9.650328,9.68299,10.80245,10.05854,10.56783,9.594472,10.01256,9.481511,9.206172,10.55716,9.428331,9.592427,10.49943
"10375145","Lcp2",7.802227,8.493172,7.950371,8.987057,8.052223,8.230412,8.666466,8.180309,7.955203,7.420506,7.972097,8.434725,9.37198
"10357418","Lct",5.662648,5.829155,5.875565,5.468389,5.523754,6.041961,6.013756,5.654995,5.477222,5.627898,5.4903,5.470964,6.610393
"10586140","Lctl",6.45321,7.958667,5.869433,8.232878,6.827082,7.646563,8.129937,5.871593,5.467942,5.446107,5.476048,6.377377,5.449797
"10556820","Ldaf1",10.11893,9.434015,9.669649,9.247008,9.743552,9.232895,9.043404,9.659971,9.147409,9.943013,9.074853,9.534306,7.770766
"10394429","Ldah",9.111623,9.660426,9.285784,9.81337,9.077211,9.695281,9.560829,9.983622,9.676009,9.247622,9.393614,9.621629,8.566597
"10468159","Ldb1",10.91317,10.80499,10.67129,10.63291,10.58559,10.84318,10.51128,10.82173,10.87158,10.91486,10.91605,10.90211,10.42014
"10529875","Ldb2",8.965627,9.489895,8.819833,9.456646,8.746019,9.330743,9.31932,9.429505,9.563196,8.825549,9.750576,9.577187,8.819168
"10418950","Ldb3",7.425326,7.079123,6.9461,7.01584,6.61354,7.138002,7.193974,7.071651,7.117804,6.673778,6.995818,6.86891,6.921967
"10516753","Ldc1",5.913776,5.720199,6.157138,5.771548,5.752749,6.120679,6.038945,5.736952,5.722294,5.663754,5.774487,5.892777,6.027924
"10553301","Ldha",11.74487,12.1117,11.85857,12.32687,12.03806,12.40468,12.27183,11.98126,11.30443,11.45332,11.09167,11.91741,10.25712
"10447557","Ldhal6b",6.819954,6.466701,6.819954,6.450603,7.938244,6.838972,6.596823,6.788723,6.745991,6.641214,7.158736,6.765488,6.959235
"10549097","Ldhb",9.394066,9.64574,9.382545,9.351645,9.503029,9.137205,9.138148,9.629581,9.645763,9.953422,10.11211,8.86583,7.046142
"10553309","Ldhc",8.522663,6.2637,7.671548,5.733572,11.06319,7.006649,6.726423,5.850901,5.838562,8.027113,9.36108,6.277915,5.819464
"10581865","Ldhd",9.908671,8.710028,10.41075,8.153234,10.43749,8.837569,7.935221,8.8462,8.100039,10.55816,8.307052,8.402808,7.545001
"10583732","Ldlr",8.569249,9.044353,8.850252,9.152383,9.037202,9.656366,9.561754,8.839672,9.133613,8.626547,8.94007,8.697144,8.363374
"10506652","Ldlrad1",7.48304,7.458579,7.48304,7.48304,7.206701,7.677365,7.877332,7.296059,7.719704,7.210954,7.378417,7.441488,7.656713
"10517579","Ldlrad2",5.373286,5.428108,5.533108,5.4372,5.260866,5.683551,5.525085,5.475077,5.475077,5.444323,5.490175,5.473808,5.619115
"10485388","Ldlrad3",9.136931,8.908732,9.408768,9.038332,9.432312,9.30459,9.052852,9.648664,9.686878,9.707553,9.598394,9.131744,8.845818
"10456492","Ldlrad4",8.185847,8.512146,8.474035,8.780907,8.386808,8.58001,8.701353,8.363604,8.404591,8.558668,8.512146,8.664667,7.795673
"10517301","Ldlrap1",7.830272,8.241877,7.959094,8.391101,7.890104,8.327483,8.256221,8.370735,8.11365,7.938052,8.10658,8.179629,8.120115
"10599853","Ldoc1",4.752463,4.979695,4.934262,4.764303,4.667291,5.079939,4.939129,4.6352,4.812341,4.586233,4.688294,4.776974,4.816463
"10385814","Leap2",5.012575,4.944511,5.135704,4.820352,4.946595,5.018757,5.143019,4.915111,5.161053,4.923617,5.202314,5.012575,5.360925
"10409592","Lect2",4.829187,5.05982,4.659914,4.796182,4.438659,4.817907,4.704708,4.536118,4.704708,4.786636,4.623673,4.468921,4.709475
"10496091","Lef1",6.823018,6.75401,8.097977,6.084507,8.119555,6.904784,6.442845,6.541312,6.436648,7.83131,6.638168,6.396387,7.939161
"10352314","Lefty1",5.597721,5.528201,5.490494,5.680979,5.663428,6.026171,5.982433,5.562923,5.546039,5.575115,5.603705,5.669945,6.126013
"10352302","Lefty2",4.625343,4.095131,4.43083,4.032973,4.159486,4.623173,4.691281,4.251566,4.141033,4.081419,4.122687,4.39684,4.658086
"10492438","Lekr1",7.761283,7.344688,8.000666,7.544262,8.194694,7.248598,7.317244,7.774027,7.790404,8.170314,8.164824,7.579185,6.597775
"10499876","Lelp1",7.853775,6.043665,7.144983,5.632177,9.196116,6.369198,5.975149,5.254158,5.817327,8.537627,6.011505,5.829113,5.857569
"10349761","Lemd1",4.520425,4.394792,4.314652,4.227596,4.461912,4.463374,4.260834,4.266346,4.203261,4.442136,4.385519,4.356106,4.370093
"10449327","Lemd2",8.606108,8.705277,8.621559,8.597621,8.613564,8.739658,8.615334,8.760571,8.711449,8.751761,8.571756,8.646805,8.810138
"10372815","Lemd3",8.250505,8.233287,8.157906,8.125724,8.282856,7.848571,8.122028,8.606967,8.509378,8.42996,8.698659,8.360826,8.379958
"10499620","Lenep",7.71388,7.990511,7.792747,8.152526,7.743817,8.210934,8.051973,8.705033,8.253116,7.952762,8.026599,8.10127,7.292922
"10559415","Leng1",6.356214,6.359492,6.153794,6.882267,5.822434,6.592212,6.35086,6.743949,6.470737,6.073993,6.263361,6.398582,6.153264
"10549615","Leng8",10.19694,9.507855,9.979047,9.50864,10.008,9.649822,9.296443,9.91057,9.857811,10.19777,10.01394,9.992455,9.651489
"10559504","Leng9",7.059685,6.790692,6.706553,6.594204,6.793696,7.071721,6.764912,7.008679,6.517012,7.213137,6.772148,6.682142,6.602868
"10587211","Leo1",6.461934,6.428021,6.63444,6.627869,6.403225,6.453183,6.602493,6.397796,6.37426,6.490007,6.459981,6.645129,6.530259
"10536789","Lep",11.68761,12.54256,11.54518,12.64385,11.83063,12.16736,12.65107,9.785801,6.517509,9.283846,6.21548,11.46459,6.640217
"10506301","Lepr",6.067548,5.942874,6.004217,6.440186,5.622772,5.648532,5.863583,6.657879,7.608791,6.234963,7.16295,6.318164,8.249164
"10506298","Leprot",8.18746,8.481508,8.140341,8.627631,8.16853,8.198534,8.345417,8.666523,8.480839,8.34298,8.749608,8.56478,7.824417
"10578149","Leprotl1",9.304059,9.204237,9.09511,9.424329,9.264589,9.222831,9.245715,8.921934,8.470818,9.321365,8.750264,8.98039,9.126638
"10529313","Letm1",7.960253,8.222962,8.192577,8.397236,8.001629,8.427804,8.243474,8.224886,7.740334,8.075992,7.627519,8.181928,7.754369
"10577824","Letm2",8.17437,7.453681,7.674058,7.351773,8.913002,7.308314,7.295023,8.142111,8.160958,8.198324,8.331264,7.838413,7.546669
"10426909","Letmd1",9.448791,9.450058,9.204007,9.561469,9.192975,9.812918,9.560165,9.892503,9.580658,9.256773,9.27271,9.521008,8.396794
"10527012","Lfng",8.999134,9.50792,8.743051,9.64796,8.775871,9.820845,9.786356,8.82287,9.027542,8.154295,9.100182,9.547909,9.167074
"10425161","Lgals1",12.62937,13.04583,12.75377,13.1221,12.69432,13.09314,13.13086,12.37923,11.96524,11.96109,12.08125,12.89386,11.90582
"10465701","Lgals12",10.25392,11.1095,10.81963,11.20069,10.01046,11.41006,10.99281,12.02298,10.61623,10.88736,10.32086,11.85948,9.855713
"10430425","Lgals2",5.909932,5.836649,6.724898,5.87785,5.473217,6.396039,5.716305,7.4884,7.18094,6.261298,7.736455,7.126631,6.893705
"10414360","Lgals3",9.794695,10.64396,9.85251,10.81176,9.976466,10.35872,10.83181,9.68907,9.745659,9.6562,10.10291,9.889172,8.392991
"10393573","Lgals3bp",10.29745,10.94765,10.52115,11.00923,10.92752,11.38887,10.97955,10.99376,10.13378,10.90239,10.61327,11.12829,9.688086
"10551626","Lgals4",7.82956,7.13511,7.131832,7.140229,7.15349,7.071733,6.675192,8.422023,8.508921,7.748497,8.40092,8.018606,8.178044
"10551638","Lgals7",6.985148,6.607656,7.039549,7.070246,6.487517,7.355198,6.959386,7.141917,7.254244,6.919805,7.696158,7.396117,6.98983
"10407766","Lgals8",9.17135,9.359319,9.221412,9.359319,9.299518,9.176763,9.306934,9.540245,9.397764,9.294312,9.571723,9.446069,8.947681
"10388902","Lgals9",9.435888,10.10908,9.197693,10.16769,9.729575,10.18941,10.03145,9.755913,9.552444,9.080807,9.701729,9.926789,9.219149
"10384572","Lgalsl",8.736648,9.433554,9.519505,9.632534,9.25324,9.493052,9.68499,9.241038,9.659076,9.107675,9.512884,9.518076,9.188379
"10549794","Lgalsl2",5.723567,5.808807,5.947999,5.500005,5.685551,5.916084,6.028363,5.496571,6.084584,5.787478,5.968801,5.821666,5.922243
"10462912","Lgi1",5.733565,5.75999,4.533355,5.682865,4.621091,5.183544,5.520276,5.580053,4.936275,4.553098,4.707712,5.045325,5.209374
"10530029","Lgi2",7.210275,7.045144,6.655886,7.277999,6.9393,7.047281,7.105639,7.256422,6.857516,6.946318,6.941548,7.640847,7.958963
"10416279","Lgi3",8.059873,6.819468,7.476369,6.909815,7.641541,6.856072,6.485044,7.386481,7.226178,8.417032,8.130096,7.03434,6.561635
"10552075","Lgi4",6.590005,6.39818,6.47574,6.390429,6.362853,6.549831,6.887756,6.694583,6.407302,6.34441,6.563725,6.535017,6.523766
"10402268","Lgmn",10.48217,10.45306,10.06296,10.68909,10.12797,10.06016,10.46911,10.28864,10.40175,10.34854,10.82989,10.33352,9.623773
"10474419","Lgr4",9.732987,9.376514,9.134348,9.322448,9.171851,8.909263,9.091909,9.168535,8.844138,9.579624,8.960702,9.402987,9.772621
"10372503","Lgr5",7.183179,7.495848,5.530898,5.457154,5.285269,5.600087,5.732752,6.634342,5.786237,5.372044,5.588191,5.30694,5.694315
"10357965","Lgr6",6.215602,6.370281,6.319806,6.251197,6.280049,6.526696,6.344266,6.150579,6.446809,6.280323,6.323539,6.221049,6.720707
"10345190","Lgsn",5.566583,5.750255,5.378635,5.370815,5.405575,5.822174,5.842584,5.315837,5.581401,5.335617,5.296717,5.32381,6.058233
"10552942","Lhb",7.055514,7.175594,7.380876,7.102982,7.665172,7.602608,7.591473,7.086151,7.339582,7.205887,7.392586,7.311624,7.623949
"10453487","Lhcgr",4.799046,5.004628,4.654982,4.938717,5.439666,4.775758,4.936435,4.849068,5.442085,4.554517,6.244823,5.171812,4.628214
"10607183","Lhfpl1",4.198348,4.037328,4.246855,3.843201,4.025567,4.151573,4.257901,3.858849,4.025051,4.057554,3.848287,4.057942,4.249868
"10406676","Lhfpl2",8.695061,9.956383,9.248503,10.29203,9.442826,9.920627,10.32899,8.423417,7.972722,8.502523,8.160442,10.0811,7.50835
"10520043","Lhfpl3",6.412268,6.655988,6.521241,6.080026,6.182742,6.480968,6.623619,6.299515,6.478254,6.182064,6.238333,6.401948,6.582868
"10546884","Lhfpl4",7.371401,7.371401,7.409101,7.231546,7.108871,7.403622,7.437426,7.213673,7.543132,7.193933,7.682095,7.246432,7.409707
"10443383","Lhfpl5",5.527127,5.570415,5.435077,5.534731,5.541549,5.616897,5.981424,5.46364,5.675173,5.478215,5.640837,5.347737,5.594823
"10491970","Lhfpl6",8.080902,8.130209,7.796023,8.713015,7.736559,8.358193,8.515281,8.540302,8.793516,7.858698,9.073603,8.663488,8.073088
"10524388","Lhfpl7",5.701838,5.631062,5.408316,5.146161,5.254211,5.725837,5.48353,5.149545,5.439198,5.320168,5.330528,5.331428,5.55302
"10558265","Lhpp",8.467396,8.503701,8.329891,8.513762,8.251663,8.470413,8.318463,9.289347,8.372645,8.595012,8.412461,8.401278,7.777148
"10389283","Lhx1",5.547356,5.643763,5.859548,5.634461,5.786478,5.96421,5.840814,5.449265,5.832222,5.795096,5.580761,5.912666,5.789174
"10471833","Lhx2",6.139085,6.195508,6.256772,6.04533,6.085752,6.494092,6.46081,6.057202,6.404244,6.148705,5.886712,6.1658,6.454115
"10480912","Lhx3",6.35946,6.263782,6.280835,6.284233,6.068858,6.664323,6.616684,5.969709,6.279159,6.089405,6.290688,6.251159,6.998292
"10359027","Lhx4",6.93923,6.928921,6.916368,6.952657,6.895374,7.241468,7.072803,6.715052,6.957814,6.764733,6.901795,6.891424,6.90625
"10525069","Lhx5",4.986245,4.823202,5.046491,4.951979,4.78863,5.12227,5.071389,5.006638,4.939772,4.874009,5.055094,5.102409,5.562131
"10482095","Lhx6",7.501843,7.491473,7.371512,7.508685,7.408486,7.624203,7.631092,7.242227,7.218288,7.22672,7.067782,7.565094,7.344902
"10502961","Lhx8",5.261187,5.308984,5.423253,5.345841,5.28042,5.730654,5.514373,5.260971,5.356442,5.349055,5.361423,5.451345,5.862383
"10358272","Lhx9",6.218019,5.956113,5.976894,6.256426,5.91815,6.271295,6.220294,6.363701,6.704259,6.10149,6.789334,6.30899,6.272713
"10522134","Lias",7.933104,8.41893,8.079307,8.544781,7.994384,8.44536,8.414585,8.952028,8.275025,8.280989,8.186825,8.555429,8.106352
"10378749","Liat1",7.689397,7.507603,7.860289,7.548385,9.119068,7.870671,7.538884,7.576415,7.82815,8.430485,8.600485,7.781685,7.690841
"10373918","Lif",5.564692,5.5754,5.66422,6.034793,5.585685,5.696715,5.823926,5.347163,5.601847,5.465094,5.774825,5.860941,5.651479
"10422822","Lifr",9.584488,9.585382,9.00938,9.668511,9.025944,9.446127,9.52247,9.650202,10.25833,9.030215,10.05979,9.740396,10.66742
"10550102","Lig1",7.353717,7.226436,7.144618,7.393869,7.628817,7.301903,7.208335,7.542864,7.278036,7.448229,7.388277,7.140863,7.313679
"10379564","Lig3",8.197117,7.70507,7.842992,7.594966,8.447506,7.424819,7.429116,8.126184,7.656785,8.349122,7.993727,7.709949,7.999649
