"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Tbc1d30",0.200148200000001,5.00625608333333,2.47485650789427,0.0273355688536405,0.112571880840465,-3.96593346363831
"Mrgpra2a",-0.270996142857142,5.45236308333333,-2.47476090258039,0.0273405444978787,0.112571880840465,-3.96610374553253
"AI661453",0.143282685714284,5.65389483333333,2.47465428848989,0.0273460941035135,0.112572994336549,-3.96629363229232
"Brip1os",-0.184480457142858,6.499598,-2.47443503533878,0.0273575103317188,0.11259825329349,-3.96668412746044
"Kdm3a",0.177395685714284,7.31616258333333,2.47420949807715,0.0273692585377815,0.11259867408898,-3.96708580182958
"Kazald1",0.551250085714286,7.21965225,2.47415319742562,0.0273721919863361,0.11259867408898,-3.96718606937018
"Frs3",0.177987714285715,8.33208583333333,2.47412898377703,0.0273734536896114,0.11259867408898,-3.96722919194072
"Zfp628",0.174450885714285,7.19334058333333,2.47389204317462,0.0273858029254416,0.112627745724613,-3.96765115620055
"Or5d38",-0.350339571428571,4.83834375,-2.47339564629686,0.027411692239623,0.112712480778581,-3.96853513553583
"Dnajc12",-0.223325285714283,7.87799608333333,-2.47309306562226,0.027427484692899,0.112755674492265,-3.96907393737469
"Synpo2",0.158286742857144,7.47716466666667,2.47289873720096,0.0274376317901972,0.112775647705121,-3.9694199632149
"Pramel43",-0.714311799999999,6.23331608333333,-2.47277593117308,0.027444046115303,0.112780273532997,-3.96963862953087
"Eif3k",-0.117353999999999,10.1442125,-2.47247605872476,0.0274597149064659,0.11282292113015,-3.970172560891
"Tmem255a",0.25299442857143,5.51766191666667,2.47235076041021,0.0274662644762506,0.112828091637752,-3.97039565118286
"Rps26",0.155268000000003,12.431165,2.47141184229944,0.0275153911490432,0.112989920361078,-3.97206724033025
"Or4l15",-0.449268028571427,5.43900641666667,-2.47139531543774,0.0275162566326711,0.112989920361078,-3.97209666164142
"Inppl1",-0.188879428571427,9.14356366666667,-2.47124586044381,0.0275240845226539,0.112991700166357,-3.97236271994249
"Krtap8-1",-0.295338571428572,5.92632583333333,-2.47104501495442,0.0275346074183877,0.112991700166357,-3.9727202539745
"Syde1",0.206769400000002,7.60224091666667,2.47087319544135,0.0275436126198509,0.112991700166357,-3.97302610926647
"Frrs1l",0.142228771428571,5.94241041666667,2.47081734078774,0.0275465406165561,0.112991700166357,-3.97312553428359
"Sp5",0.172917171428571,5.72047125,2.47074707752895,0.027550224361176,0.112991700166357,-3.97325060643178
"Snta1",0.153791685714287,9.14735758333333,2.47074066590203,0.0275505605318854,0.112991700166357,-3.97326201938765
"Ccdc81",-0.237512571428571,4.555087,-2.47067923396684,0.0275537816950411,0.112991700166357,-3.97337137018236
"Sun3",-0.212364599999999,4.23125475,-2.47032159389649,0.0275725416097688,0.113046890460817,-3.97400796141555
"Bend4",0.194003914285714,6.13523025,2.46986571715867,0.0275964722685963,0.113115640941737,-3.97481936356115
"Rbp4",-1.0600728,9.14754,-2.46980008219995,0.0275999193312634,0.113115640941737,-3.9749361809285
"Pllp",0.206668171428571,5.52883716666667,2.46968532180564,0.027605947390475,0.113118605333299,-3.97514042925801
"Rubcn",0.192219971428571,8.36654408333333,2.46923331583829,0.027629702352237,0.11319419269147,-3.97594486745482
"Wbp1",-0.166669200000001,8.9677535,-2.46844524294841,0.0276711660604384,0.113291505722533,-3.97734727929261
"Or5p81",-0.382182685714285,4.4409265,-2.46842573524702,0.0276721931963476,0.113291505722533,-3.97738199209284
"Fbxl17",-0.232947428571428,10.59601,-2.46838697816468,0.0276742339753751,0.113291505722533,-3.97745095773361
"Bmerb1",0.196728685714284,6.098675,2.46837799409036,0.027674707058182,0.113291505722533,-3.97746694423832
"Dnajb7",-0.222015657142856,3.94953533333333,-2.46812624661158,0.0276879667155519,0.113323170866416,-3.97791490196729
"Fez1",-0.211306971428573,6.253212,-2.4680293699696,0.0276930708771756,0.113323170866416,-3.97808727920147
"Cldn23",0.157583685714286,4.81274458333333,2.46763760778983,0.0277137209465797,0.113385914325569,-3.97878433543273
"Vmn1r20",-0.379044542857142,3.95500291666667,-2.46730608883754,0.0277312070888177,0.11343569153308,-3.9793741706216
"Dnajc24",-0.195071485714291,8.1551245,-2.46709048184784,0.0277425850722268,0.113460468753388,-3.97975776104442
"Hycc1",0.14924297142857,6.859996,2.4660971405827,0.027795063407015,0.113642139308024,-3.98152487650532
"Map3k15",-0.163143628571427,6.14867991666667,-2.46604795160385,0.0277976645390477,0.113642139308024,-3.98161237509672
"Top2a",-0.293183742857143,4.90683025,-2.46579989950525,0.0278107851865466,0.113673985684861,-3.98205360678056
"Ddx18",-0.209712771428567,8.13555525,-2.46565881434821,0.0278182504967697,0.113682708622675,-3.9823045599648
"Cysrt1",0.209583542857143,6.12877433333333,2.46548489043349,0.0278274560657737,0.113698538637011,-3.98261391746244
"Or4a71",-0.248596371428571,4.74024375,-2.46532923186703,0.0278356973507854,0.11371042343068,-3.98289077978835
"Foxj3",0.172934457142858,8.79131916666667,2.46478819416668,0.0278643606021621,0.113805712599215,-3.98385304801199
"Fam199x",0.1601562,7.02487475,2.46455911296089,0.027876505460204,0.113833512530331,-3.98426045971822
"Gm20826",-0.409848257142856,3.97585375,-2.46406675364256,0.0279026253251304,0.113918357731779,-3.98513605451405
"4632433K11Rik",0.286040228571428,6.725473,2.4635794661361,0.0279284992353657,0.114002166480654,-3.98600256733304
"Proca1",-0.337174857142857,6.45809933333333,-2.46325906129862,0.0279455245733515,0.114049830813808,-3.98657228929665
"Mrpl2",-0.172923114285712,8.38608741666667,-2.46311454004819,0.0279532072492695,0.114059355412059,-3.98682925830047
"H4c11",-0.369023771428571,5.70382166666667,-2.46296029208426,0.0279614092265996,0.114070994901092,-3.9871035160535
"Gm15128",-0.403845057142857,4.55210208333333,-2.46239738226198,0.0279913609607151,0.114171342985136,-3.98810433461422
"4933409K07Rik",-0.174950028571427,6.26546258333333,-2.46199447923886,0.02801281781802,0.114237010355987,-3.98882062006128
"Itpka",0.186019314285715,5.51422433333333,2.46186799528056,0.0280195570537256,0.114242645241614,-3.98904547585989
"Amer3",0.182220885714285,4.93799108333333,2.46167094259267,0.0280300593838948,0.114249262794366,-3.98939577626458
"Map3k12",0.186311028571428,6.82706516666667,2.46163649635776,0.0280318956546673,0.114249262794366,-3.98945701026253
"Xaf1",0.306235057142857,6.76991908333333,2.46130358153596,0.0280496487281507,0.114299772497437,-3.99004880651465
"Gys1",-0.153105428571431,11.5648175,-2.46085969109863,0.028073336475616,0.114374441537263,-3.99083783004748
"Npy",0.167049685714284,6.43097775,2.46040692700111,0.0280975175133929,0.114451091395528,-3.99164257336009
"6330407A03Rik",0.376282400000001,5.85523433333333,2.4602874938171,0.0281038994791447,0.114455223929198,-3.99185484502949
"Sema3c",0.274794257142858,9.21046575,2.45991110884497,0.0281240208706875,0.114504984167485,-3.99252377919113
"Brd7",-0.210529371428574,9.134025,-2.45985807041708,0.0281268573939827,0.114504984167485,-3.99261803930221
"Bard1",0.176581885714284,5.6212965,2.45913766177472,0.0281654124022716,0.114627083284344,-3.99389827920029
"Zfp600",-0.655930514285715,3.99676733333333,-2.4590968021183,0.0281676006570045,0.114627083284344,-3.99397088689943
"Suds3",-0.174690628571428,9.97265966666667,-2.45880263089602,0.0281833599218572,0.114669331611082,-3.99449361683374
"Sparcl1",-0.174305714285714,11.1086583333333,-2.45830541932041,0.0282100156290666,0.114755889598286,-3.99537708915342
"Il15",-0.257623142857143,7.05497916666667,-2.45808362296489,0.0282219140112217,0.114773225085142,-3.99577116786117
"Or8g35",-0.336481371428572,4.017737,-2.45800128042341,0.0282263325444773,0.114773225085142,-3.99591746742632
"Nop58",0.265311485714284,6.29035016666667,2.45792504056096,0.0282304241967533,0.114773225085142,-3.99605292265166
"Taf12",-0.215521114285716,8.35567825,-2.45768376672918,0.0282433766633904,0.114787217301248,-3.99648158333246
"Ttc28",0.191443685714287,8.31544891666667,2.4575689983113,0.0282495398531428,0.114787217301248,-3.99668548198121
"Ctu2",0.161076428571428,7.15812775,2.45756015433966,0.0282500148375983,0.114787217301248,-3.9967011941201
"1700129C05Rik",-0.397231657142856,4.31720966666667,-2.45734376430065,0.0282616389137364,0.114812571574874,-3.99708562474005
"Or5b106",-0.246473285714285,3.83654308333333,-2.45714803093153,0.0282721573001095,0.114833425193816,-3.9974333468362
"Atn1",0.202557428571428,9.1762545,2.45694125728482,0.0282832730481335,0.11485669672032,-3.99780067110396
"Ceacam15",0.226718657142857,5.17797425,2.45661373345075,0.0283008886633079,0.114890229897188,-3.99838247966029
"Rims2",-0.220429628571431,5.23778975,-2.45647259010497,0.0283084831902912,0.114890229897188,-3.99863319590588
"Fcrl6",-0.222127657142857,4.66869466666667,-2.45621212771943,0.0283225030678865,0.114890229897188,-3.99909584755518
"CK137956",-0.403659742857141,5.85360758333333,-2.4562092854579,0.028322656094655,0.114890229897188,-3.99910089608161
"Per1",0.951014514285719,8.51235133333333,2.45617797999217,0.0283243416268371,0.114890229897188,-3.99915650182665
"Vmn1r16",-0.15517997142857,3.64731925,-2.45612261685225,0.0283273226948165,0.114890229897188,-3.99925483892939
"Tmem151b",0.149962857142858,5.52715566666667,2.45608691223869,0.0283292453948327,0.114890229897188,-3.99931825773973
"Cables2",0.200573028571426,6.29784866666667,2.45593777455202,0.0283372778390792,0.114900953154692,-3.99958315360835
"Or4k51",-0.3044004,4.8229825,-2.45578484868134,0.0283455165786124,0.114912508654436,-3.99985477188219
"Ipo9",-0.123766657142857,8.92278641666667,-2.45545024930014,0.0283635508169122,0.114963763090636,-4.00044904679925
"Mgst2",0.200204828571427,5.58448425,2.45445381098791,0.0284173220046261,0.115159820301529,-4.0022186244984
"Or5b12",-0.265238457142859,4.16284183333333,-2.45417531844795,0.0284323678632494,0.115198900307036,-4.00271315322085
"Or4a70",-0.430810257142857,4.45568758333333,-2.45391838799191,0.0284462555767434,0.115233273920683,-4.00316937519618
"Nat8f5",-0.250168828571429,4.26005341666667,-2.4534449486732,0.0284718631442767,0.115315101555281,-4.00400999819701
"Mob3a",0.209763314285715,7.61807366666667,2.45307189610842,0.0284920565125378,0.115374973997979,-4.00467233598349
"Vmn1r11",-0.362038571428572,4.15600516666667,-2.45282996489155,0.0285051596053021,0.115406117984329,-4.00510185407752
"Mir30b",0.214365714285713,4.84241933333333,2.45231413613925,0.0285331163807521,0.115497375418215,-4.00601759054127
"Pnma2",-0.1365846,4.99862375,-2.45192400638515,0.0285542779947695,0.115543268497101,-4.00671013015116
"Platr26",-0.211751628571431,5.92763258333333,-2.45190533810775,0.0285552909857307,0.115543268497101,-4.00674326816765
"4930503E14Rik",-0.437427085714282,5.851688,-2.45165890247367,0.0285686664738518,0.115575458905031,-4.00718070682065
"Ccr9",-0.204074628571431,4.73097433333333,-2.45138213794104,0.0285836952426922,0.115614324232771,-4.00767196192771
"Rpusd3",-0.165094857142856,7.75463733333333,-2.45102452113421,0.0286031256395404,0.115670974992899,-4.00830669910613
"V1rd18",-0.200617142857142,3.57461266666667,-2.45085283603292,0.0286124583024976,0.115686776799859,-4.00861141240394
"Nebl",0.172506314285713,5.67710191666667,2.45073516101612,0.0286188567059168,0.115690710975729,-4.00882026200597
"Mir532",0.272678600000001,5.27342508333333,2.44965695894688,0.0286775461845168,0.115898986476938,-4.01073368332225
"Rab28",-0.206618228571431,9.1853705,-2.4495043957885,0.028685859918417,0.115898986476938,-4.01100440312178
"Pip5k1b",0.160260114285714,5.29896733333333,2.44948927472159,0.0286866840473305,0.115898986476938,-4.01103123476793
"Fmnl3",0.233683371428572,7.0021385,2.44905959232414,0.0287101120933926,0.115971667035329,-4.01179366119519
"Mon1b",0.155907028571428,6.87142483333333,2.44877301931285,0.0287257474154218,0.116012848084556,-4.01230212764614
"Lipi",-0.184008828571427,4.15656008333333,-2.44848955657672,0.028741221065352,0.116053360726674,-4.01280505399395
"Aacs",-0.264989828571427,7.18311,-2.44807460017386,0.0287638870835958,0.116122374562894,-4.0135412408881
"Eya3",0.125130542857143,8.26276658333333,2.44797730758088,0.028769203939963,0.116122374562894,-4.01371384401504
"Exoc6",-0.159748057142856,9.78279816666667,-2.44767175234615,0.0287859080771105,0.116167809204448,-4.01425590162711
"Tmem14c",0.216931942857142,8.11165616666667,2.44753608500436,0.0287933277361817,0.116175765495996,-4.01449656866642
"Atad3aos",-0.199156742857143,6.46679316666667,-2.44690826958977,0.0288276868738188,0.116261137734387,-4.01561021761361
"Lgi1",0.640461,5.31752375,2.44685984057606,0.0288303389318881,0.116261137734387,-4.01569611893432
"Rars1",-0.196146485714284,10.0657395833333,-2.44685063613472,0.028830843009728,0.116261137734387,-4.01571244530922
"Or4a67",-0.231444742857143,5.28608483333333,-2.44666416816693,0.0288410566770315,0.116274610938543,-4.01604318793164
"Tdpoz3",-0.263335885714286,4.083621,-2.44659055661798,0.0288450896578921,0.116274610938543,-4.01617375190929
"Slc18a1",-0.137784771428571,4.80215325,-2.4464827542448,0.0288509968376598,0.116276442367465,-4.01636495715347
"Hnf4g",-0.224564685714284,4.61937366666667,-2.44613386690368,0.0288701225437738,0.116331536871397,-4.01698374494616
"Top1",0.204295914285713,7.99430058333333,2.44602487263489,0.0288761000051807,0.116331615799226,-4.01717705088293
"Coro6",0.300414285714286,10.9581883333333,2.44593457518178,0.0288810529938616,0.116331615799226,-4.01733719482049
"Med13",0.160873142857143,10.4498133333333,2.44540281183041,0.0289102377417279,0.116427178395582,-4.01828024113107
"Retreg1",0.450870742857145,9.67299466666667,2.44515038578909,0.0289241015134553,0.116461015988089,-4.01872787513168
"Or4c118",-0.284132114285714,4.19844233333333,-2.4447872271639,0.0289440581210572,0.116519368580975,-4.01937184431117
"Psma8",-0.208000942857143,4.58008708333333,-2.44449928120286,0.0289598909480661,0.116561101279079,-4.01988241789965
"Prxl2b",-0.330205685714285,8.70151658333333,-2.44435429370773,0.0289678662838764,0.116571198459593,-4.02013949517589
"Mrpl21",-0.26460302857143,8.07436716666667,-2.44407918214613,0.0289830051435248,0.116609034074062,-4.02062727989468
"Magec2",0.18515497142857,4.34840133333333,2.44398471399497,0.0289882052910619,0.116609034074062,-4.02079477133841
"Olig1",0.13298717142857,5.49069375,2.44379585685414,0.0289986039068677,0.116628862638636,-4.02112960669667
"Ndufs6",-0.244314399999997,9.88432233333333,-2.44351615548531,0.0290140110359684,0.11666882355855,-4.02162548727252
"Vps28",-0.131587428571429,10.7821233333333,-2.44323361284415,0.0290295826316068,0.116690930359164,-4.0221263838029
"Gatd1",-0.202452542857143,8.36049691666667,-2.44321781959373,0.0290304532712138,0.116690930359164,-4.02215438172074
"Xrcc5",-0.448477371428572,8.665493,-2.44293981726328,0.029045782889113,0.116730545481991,-4.02264720701165
"Or56b1",-0.219488857142857,5.13305816666667,-2.44263672284004,0.0290625049672809,0.116762730106503,-4.02318449035711
"Prpf4b",0.161099228571427,8.05400025,2.44256489555888,0.0290664691141374,0.116762730106503,-4.02331181208458
"Lamb2",0.167602400000002,9.56711233333333,2.44239772002042,0.0290756975349228,0.116762730106503,-4.02360814367928
"Ankrd13c",-0.123195542857141,9.37010266666667,-2.44239450489637,0.0290758750436272,0.116762730106503,-4.02361384266217
"Wdr75",0.139718599999998,7.81388408333333,2.44224723567917,0.0290840069674679,0.116762730106503,-4.02387488241026
"Akr1c20",-0.777723342857141,5.03485475,-2.44215627237093,0.0290890308747001,0.116762730106503,-4.02403611508747
"Sh3tc2",-0.205428114285714,5.80115866666667,-2.44210033243204,0.029092120852366,0.116762730106503,-4.02413526765578
"Or5an1b",-0.698019542857142,4.68487866666667,-2.44198339471842,0.0290985812045238,0.116766681521503,-4.02434253500087
"Tmprss11e",-0.217389942857143,4.820017,-2.44159289624582,0.0291201646730382,0.116831306018413,-4.02503465103047
"Vmn2r48",-0.899275600000001,6.71043383333333,-2.44133455331902,0.0291344521180054,0.116866639760035,-4.02549251319729
"Plscr1",-0.23128582857143,7.40897133333333,-2.44108746898503,0.0291481231937989,0.116899488242349,-4.02593040491355
"Tcf3",0.172811971428573,7.81558741666667,2.44078784874504,0.0291647092983295,0.116935902800242,-4.02646138059906
"Mrpl46",-0.171318342857144,7.8679675,-2.440725344956,0.0291681704649451,0.116935902800242,-4.02657214440873
"Plscr1l1",-0.239952542857143,4.57005691666667,-2.4405806813493,0.0291761827650614,0.116946037834994,-4.02682850070654
"Mlh1",-0.249959285714285,7.06593158333333,-2.44034734802861,0.0291891105421654,0.116953153150833,-4.02724197545111
"Vmn2r76",-0.154293114285715,3.75894691666667,-2.44028149632637,0.0291927600320448,0.116953153150833,-4.02735866429961
"Or52p1",-0.281665885714284,5.6555085,-2.44018080281496,0.0291983412934843,0.116953153150833,-4.02753709037996
"Slc35f6",-0.174084428571428,8.87687925,-2.440152752796,0.0291998962378088,0.116953153150833,-4.02758679374091
"Gucy1a2",0.175117685714287,7.62877941666667,2.43987061023784,0.0292155411342648,0.116968512177518,-4.02808672575883
"Arrb2",0.190739285714286,7.53622641666667,2.43986100469605,0.0292160739058801,0.116968512177518,-4.02810374556383
"Socs6",0.234329685714286,8.27982308333333,2.43978310898874,0.029220394736738,0.116968512177518,-4.02824176598505
"Tmigd1",-0.167797514285714,4.37941708333333,-2.43968798305828,0.0292256721478999,0.116968512177518,-4.02841031376014
"Vmn1r196",-0.719769171428572,6.19457475,-2.43930415386122,0.0292469755524461,0.117023069659021,-4.02909037227665
"Spata13",0.198488942857143,5.81337758333333,2.43924464868171,0.0292502795574273,0.117023069659021,-4.02919579843697
"Or5b21",-0.175477685714287,4.20021058333333,-2.43882060092207,0.0292738350121589,0.117095340048635,-4.02994706212954
"Adprh",0.145864942857143,8.20990791666667,2.438695961276,0.02928076207925,0.117101082253925,-4.03016787057637
"Or56b6",-0.234450085714285,4.39420575,-2.43819327660209,0.0293087155883399,0.117190896532113,-4.03105837146512
"Zfp68",0.22449554285714,8.92990766666667,2.43693630623172,0.0293787255676537,0.117408499933625,-4.03328478309739
"H1f3",-0.227149914285715,5.22607391666667,-2.43693483282324,0.0293788077265051,0.117408499933625,-4.03328739262482
"Fbxo25",-0.243851942857145,7.86016616666667,-2.4368615345893,0.0293828951928961,0.117408499933625,-4.03341720907514
"Sh3bgrl2",-0.198933857142857,6.02165575,-2.43682091493236,0.0293851605770847,0.117408499933625,-4.03348914878647
"Pam16",-0.167649142857142,10.2520933333333,-2.43648610986338,0.029403839236878,0.117433161603998,-4.03408209050368
"Rdh16f2",-0.275065771428573,5.99680883333333,-2.43642979887643,0.0294069819234671,0.117433161603998,-4.03418181460712
"Dcun1d5",-0.303962257142857,8.19081291666667,-2.43641417035148,0.0294078542002134,0.117433161603998,-4.03420949183591
"Serhl",-0.260416457142858,7.583161,-2.43614201227138,0.0294230481622525,0.117471836549686,-4.03469145771271
"Ces2d-ps",-0.464914942857143,6.08154458333333,-2.43538769522218,0.0294651992270881,0.117585548201165,-4.03602717604589
"Mgst3",0.243607428571428,10.3853916666667,2.43531327986052,0.0294693606704007,0.117585548201165,-4.03615893981766
"Abca5",0.198876457142857,7.56932733333333,2.43528543979642,0.02947091768232,0.117585548201165,-4.03620823452045
"Ednra",0.201985285714287,7.87345825,2.43523772626826,0.029473586340988,0.117585548201165,-4.03629271746478
"Ccdc196",-0.245967657142856,3.90101933333333,-2.4347712544238,0.0294996886957413,0.117652545831886,-4.03711863339917
"Slitrk4",0.191439485714286,5.51072316666667,2.43474042691381,0.0295014144889841,0.117652545831886,-4.03717321324615
"Plekhm3",0.237560257142855,7.27034058333333,2.4344637136071,0.0295169098471679,0.117692330886501,-4.03766312028214
"Rpe65",-0.240477371428571,4.29055766666667,-2.43427394871964,0.0295275407792435,0.117712708838398,-4.03799907749005
"Erbb2",0.183457742857144,6.90379758333333,2.43413112107026,0.0295355446284354,0.117722608160141,-4.03825193119492
"Rps15a",0.2425666,9.24785641666667,2.43363864140405,0.0295631583779883,0.117788372700031,-4.03912374587294
"Kat6a",0.136380428571432,8.56209275,2.43362911584359,0.0295636927276011,0.117788372700031,-4.03914060789625
"Bdh2",-0.398882999999999,6.32761575,-2.4335413662108,0.0295686156004158,0.117788372700031,-4.03929593999623
"Ro60",0.2203934,6.72490258333333,2.43307026183442,0.0295950586022064,0.117833927714118,-4.04012984084464
"Glt8d2",-0.338612085714284,6.21129491666667,-2.43304899808475,0.0295962526660123,0.117833927714118,-4.04016747833964
"Ush1g",0.201652685714285,7.33768866666667,2.43304229650878,0.0295966290019141,0.117833927714118,-4.04017934031102
"Amy2a5",-1.04810957142857,6.55287325,-2.43286265879,0.0296067185029177,0.11785209358899,-4.04049729939955
"Ctsl",0.335074857142857,10.4139316666667,2.43266793823523,0.0296176588603363,0.117873638958158,-4.04084194522444
"Krtap19-5",-0.173194857142857,4.06971033333333,-2.43238252641623,0.0296337016876423,0.11791547952739,-4.04134709149965
"Hoxa10",0.179627514285714,7.17122008333333,2.43219912796075,0.0296440147916423,0.11793450959272,-4.04167167409348
"Vmn2r40",-0.882644742857143,5.9074895,-2.43189698592457,0.0296610127294407,0.117980122261256,-4.04220639170855
"Or5m8",-0.321646114285713,4.1687615,-2.43169851629611,0.0296721833275507,0.11800254331904,-4.04255762095715
"E130308A19Rik",-0.327703085714286,7.86301233333333,-2.43151271720988,0.0296826444281322,0.11802213495907,-4.04288641758304
"Arhgap15",-0.3727568,5.87526866666667,-2.43119596757596,0.029700486610249,0.118071061983026,-4.04344692724467
"Ntn4",0.128642314285715,7.04197725,2.43092481852023,0.0297157683079244,0.118109793736846,-4.04392672191682
"Slc39a11",-0.168587028571429,6.50493083333333,-2.42972776852078,0.0297833228213534,0.118356238509605,-4.04604464647341
"Ttk",-0.185124057142857,4.73742983333333,-2.42944295300722,0.0297994177650353,0.118388725769484,-4.04654850917188
"Rps8",0.163895971428571,9.57516641666667,2.42938662658481,0.0298026017600163,0.118388725769484,-4.04664815274718
"H2bc18",0.217723885714285,5.722647,2.42921091783614,0.0298125362368366,0.118406132001174,-4.04695898261376
"Frs2",-0.206894142857146,7.60480725,-2.42890794260821,0.0298296737303678,0.118436209036137,-4.04749492786468
"Defa29",-0.324098799999996,6.51732283333333,-2.42888066102823,0.0298312173482035,0.118436209036137,-4.04754318613462
"Itpripl1",0.259557257142855,7.285764,2.42794501331291,0.0298842034496788,0.118624488898166,-4.04919812623386
"H2-D1",0.238470714285716,10.1187860833333,2.42753995279084,0.029907170093103,0.118693559476145,-4.04991450848485
"Lgalsl2",-0.163678657142857,5.58916841666667,-2.42738665795599,0.0299158662029551,0.118705978956422,-4.05018561107053
"Or6c204",-0.476812885714286,4.52354725,-2.42720248881261,0.0299263169481832,0.118725354902894,-4.0505113064992
"Slc25a33",-0.251870599999999,6.75508991666667,-2.42709233068813,0.029932569579626,0.118728071747758,-4.05070611209733
"Or2l5",-0.431352942857143,4.41919775,-2.42688329228656,0.0299444381407529,0.118753059124682,-4.05107577021026
"Ddrgk1",0.177975171428571,8.28685675,2.42654102402744,0.0299638808022988,0.118808068841246,-4.05168100272001
"Senp8",-0.255439857142858,5.05199258333333,-2.42614061449742,0.0299866415188953,0.118865681967631,-4.05238900561743
"Dffa",-0.157665000000001,8.75391725,-2.42608930018573,0.0299895596035384,0.118865681967631,-4.05247973624826
"Ndufa9",-0.192057714285712,10.9542016666667,-2.42535465866443,0.0300313661526854,0.118995300638485,-4.05377860246415
"Nkain2",0.123849142857142,5.08790866666667,2.42523998024358,0.0300378972310533,0.118995300638485,-4.05398134367456
"Ptk2",0.137780714285713,7.96714791666667,2.42513073687318,0.0300441200395164,0.118995300638485,-4.05417447284412
"Or4n4",-0.403970514285716,4.30327066666667,-2.42512260147463,0.0300445835039205,0.118995300638485,-4.05418885512144
"Kbtbd3",0.185336742857142,5.1360725,2.42488569571431,0.0300580827538425,0.119026658615216,-4.05460766429217
"Usp1",0.224538171428572,7.435045,2.42455284228878,0.0300770590450502,0.119079689394105,-4.05519606661128
"Ttc17",0.14848282857143,8.60252141666667,2.42412824447486,0.0301012823957818,0.11915347054161,-4.05594660608641
"Prr13",-0.166483828571431,8.26096916666667,-2.42360707678251,0.0301310405649664,0.119249129362907,-4.05686777937922
"Hsh2d",0.171379685714285,6.13823891666667,2.42333287620108,0.0301467084407435,0.119288998105477,-4.05735240386597
"Cpne3",-0.203327000000002,8.31532041666667,-2.42302416503847,0.0301643575783191,0.119317693903794,-4.0578979979012
"Ankrd40",-0.227002228571429,10.3147971666667,-2.42281485185061,0.0301763297132992,0.119317693903794,-4.05826790814389
"Fam243",-0.222517228571427,4.90223791666667,-2.42272117684826,0.0301816891353097,0.119317693903794,-4.05843345206202
"Tm6sf1",0.534115857142856,8.30745341666667,2.42270376170645,0.0301826856070192,0.119317693903794,-4.05846422810465
"Mpped1",0.198899485714285,6.5258755,2.42257999623157,0.0301897682121117,0.119317693903794,-4.05868294407504
"Sh2d4a",0.175005828571428,6.24311166666667,2.42247262051771,0.0301959141834957,0.119317693903794,-4.05887269295763
"Zfp827",0.263662314285712,7.41923758333333,2.42243361854222,0.0301981468747624,0.119317693903794,-4.05894161447256
"Tex14",-0.18270577142857,4.88756316666667,-2.42242353462076,0.0301987241605129,0.119317693903794,-4.05895943399262
"Zc3h7b",-0.141033685714286,8.69702725,-2.42167984776011,0.030241327938957,0.1194630734311,-4.06027354223757
"Zfp389",-0.172518228571428,4.71541283333333,-2.42153902309563,0.030249401864164,0.1194630734311,-4.06052236482457
"Zfp764",0.223131571428572,7.66761091666667,2.42139108287401,0.0302578859660017,0.1194630734311,-4.06078375397475
"Sdad1",0.173973657142856,6.78752416666667,2.4213102400345,0.0302625231163409,0.1194630734311,-4.06092658912565
"Parp1",-0.19037542857143,8.51551233333333,-2.42129268053815,0.03026353041994,0.1194630734311,-4.06095761344475
"Gpr25",0.236320342857144,6.85139466666667,2.42100046784055,0.0302802979575257,0.119473082208397,-4.06147388570006
"Dock10",0.195224914285714,6.757545,2.42099909716839,0.0302803766293624,0.119473082208397,-4.06147630730526
"Or52ab4",-0.439096914285714,4.61581666666667,-2.42094665957623,0.0302833865123224,0.119473082208397,-4.06156894989065
"Slc35f5",-0.269597057142857,8.87130175,-2.42085798635368,0.030288476947036,0.119473082208397,-4.06172560899227
"Kcnc1",-0.216047342857141,8.39352041666667,-2.42065926850967,0.0302998876475202,0.119495987459908,-4.06207667619544
"Saxo5",-0.148655685714285,4.38509941666667,-2.42044148455742,0.030312397873612,0.119513308806874,-4.06246141424451
"Lce3f",-0.243344199999999,4.16821358333333,-2.42035203307505,0.0303175376908973,0.119513308806874,-4.06261943581748
"Nup107",0.158537685714287,6.96075008333333,2.42029015524119,0.030321093633708,0.119513308806874,-4.06272874554327
"Smco4",-0.182493542857141,6.23375616666667,-2.42007308271768,0.030333571325374,0.119540394555955,-4.06311220467935
"Dmac1",-0.204731885714285,9.54466133333333,-2.41984652672112,0.0303465993765281,0.119569638785123,-4.06351240251415
"Or5b122",-0.47152157142857,4.66347325,-2.41899878165828,0.0303953962214279,0.1197384206386,-4.06500976844511
"Casp4",0.159440542857142,5.44022241666667,2.41890730174629,0.0304006663542197,0.1197384206386,-4.06517133687071
"Frmpd4",0.141988628571428,4.5412415,2.41848672494279,0.0304249069069732,0.119778417092589,-4.06591411422725
"Gm42118",-0.814022485714287,5.83460225,-2.41845334011621,0.0304268318808393,0.119778417092589,-4.06597307280812
"Clcf1",0.149891285714286,6.15753941666667,2.41843876432847,0.0304276723593395,0.119778417092589,-4.06599881397915
"Vmn2r75",-0.558613257142856,4.40533433333333,-2.41818996588881,0.0304420221576499,0.119812787096664,-4.06643818858686
"Or8k3b",-0.214285999999999,4.38260416666667,-2.41790338779078,0.0304585589648894,0.119855750390718,-4.06694426031353
"Gm12866",-0.198350571428571,5.3383585,-2.4177713866285,0.0304661788953563,0.119863616008225,-4.06717735511163
