"probe_id","mgi_symbol","GSM5429757","GSM5429758","GSM5429759","GSM5429760","GSM5429761","GSM5429762","GSM5429763","GSM5429764","GSM5429765","GSM5429766","GSM5429767","GSM5429768"
"10420721","Defb48",4.158968,4.157424,4.347769,4.269506,4.099125,4.29501,4.341344,4.13653,4.242999,4.274417,4.434581,4.244901
"10420724","Defb30",5.523148,5.827742,6.050673,6.382998,5.836097,5.814215,5.713035,5.876929,5.896649,6.193033,6.185778,5.87992
"10420730","Fdft1",10.95932,10.79064,10.81182,10.61928,10.70644,10.69744,10.80581,10.93129,11.28871,11.20493,10.72044,10.84199
"10420736","Neil2",5.109849,5.24054,5.278158,4.977003,5.067299,5.161019,5.425949,5.267405,5.417105,5.280941,4.878993,5.336332
"10420747","Gata4",6.878736,7.345046,7.039511,7.376336,7.062992,7.032011,7.119781,7.044658,7.142993,7.091767,7.083644,7.201105
"10420758","Blk",5.401907,5.777486,5.172911,5.571729,5.422871,5.279938,5.531855,5.3576,5.536798,5.696643,5.599111,5.541225
"10420775",NA,5.183936,5.297461,5.208259,5.149167,5.297754,5.306973,5.150752,5.148458,5.136349,5.253505,5.133274,5.075778
"10420780","Tdh",4.249834,4.739662,4.718498,4.546444,4.532141,4.729254,4.629381,4.276144,4.443862,4.855345,4.417885,4.169383
"10420785",NA,6.05333,6.383949,6.556082,6.42804,6.368083,6.284283,6.34636,6.515318,6.575763,6.596299,6.373789,6.456852
"10420787","Mtmr9",8.852005,8.714878,8.650784,8.51126,8.623298,8.719732,8.793087,8.944661,8.613724,8.749437,8.725996,8.609095
"10420798","4930578I06Rik",5.75935,5.93782,5.792054,5.384385,5.777278,5.806595,5.892682,5.808273,5.682879,5.79069,5.874768,5.879461
"10420804","Prss55",7.976205,7.003181,7.198184,6.839926,7.044776,6.906856,6.703149,6.255335,6.110781,6.311234,6.665057,6.477761
"10420811","Msra",9.076307,8.80461,8.721522,8.763319,8.759365,8.723665,8.77011,8.410217,8.321321,8.259059,8.506005,8.481241
"10420823","Hmbox1",7.730755,7.826554,7.56175,7.533445,7.799479,8.153338,8.040325,8.020952,8.03915,7.990562,7.970981,7.97655
"10420837","Extl3",9.176502,9.3872,9.179265,9.128302,9.305748,9.509423,9.431085,9.147438,8.477928,8.711173,9.272549,9.177111
"10420846","Fzd3",5.083265,4.882142,5.083719,4.915768,4.962306,5.118655,5.042172,5.088083,5.054941,5.117995,5.203443,5.077289
"10420853","Pnoc",6.358153,6.501687,6.388674,6.513076,6.537619,6.613514,6.546075,6.031044,6.606397,6.505935,6.372144,6.361645
"10420860","Elp3",9.195658,9.319641,9.332309,9.253024,9.446404,9.228813,9.229688,9.312184,9.179435,9.195203,9.301559,9.193662
"10420877","Esco2",4.119447,4.260768,4.055456,4.35642,4.509128,4.273262,4.302753,4.102178,4.194587,4.360981,4.222867,4.360961
"10420889",NA,4.580293,4.636542,4.730526,4.566257,5.041769,4.743916,4.782966,4.580685,4.704401,4.468272,4.69995,4.71617
"10420891","Scara3",7.474327,7.543252,7.455339,7.676215,7.626027,7.585335,7.598052,7.808493,7.146628,6.982428,7.852203,7.736186
"10420899","Gulo",9.004604,6.32914,6.31527,5.526812,6.325104,5.872941,5.828547,5.890668,6.046033,5.684491,5.796902,5.814408
"10420913","Adam2",4.757012,4.409991,4.347736,4.364915,4.51935,4.426761,4.363334,4.232644,4.292908,4.269736,4.34038,4.350091
"10420935","Ephx2",9.475251,8.273819,7.973118,7.999818,8.094491,7.64908,8.181447,8.013673,8.221327,8.234929,7.94147,7.663476
"10420957","Ptk2b",6.257633,6.49089,5.667711,5.958673,6.155324,6.289976,6.165796,6.287903,6.17553,5.972044,6.12941,6.169928
"10420986","Rpl21",12.07477,12.17519,12.31135,12.17242,12.11448,12.28475,12.17897,12.29452,12.45454,12.33081,12.20972,12.25611
"10420988","Dpysl2",9.355877,9.351095,9.027135,8.980054,9.328232,9.405926,9.553587,9.352514,9.252438,9.329284,9.253839,9.385712
"10421003","Bnip3l",12.12012,12.23005,12.15346,12.05572,12.11709,12.25122,12.18429,12.19238,12.34173,12.29932,12.16838,12.1969
"10421012","Ppp2r2a",7.978356,8.167439,8.270087,8.130803,8.19847,8.141298,8.167127,8.286386,7.869677,8.15227,8.169504,8.250211
"10421021","Gm6878",4.909448,5.356572,5.620834,5.339283,5.629679,5.412025,4.991196,4.969326,5.229449,5.103475,5.238621,5.133155
"10421026",NA,4.146699,4.33133,4.393503,4.317384,4.792594,4.631969,4.278463,4.268421,4.318001,4.391426,4.524135,4.359676
"10421029","Cdca2",5.409492,5.274931,5.093306,5.044535,5.161453,5.051136,5.05112,5.159993,5.290823,5.27674,5.216398,4.989055
"10421046","Dock5",6.545041,6.435686,6.257668,6.591385,6.515318,6.292933,6.374306,6.387918,6.526005,6.563969,6.36013,6.476822
"10421100","Nefm",4.495177,4.791386,4.548117,4.253402,4.593138,4.690225,4.398067,4.371819,4.589082,4.569239,4.556758,4.46543
"10421106","Adam7",4.011687,4.246215,4.45501,4.182675,4.079759,4.160065,4.189141,3.99454,4.005527,4.036389,4.280828,4.102934
"10421128","Adamdec1",4.630813,4.739226,4.657603,4.980826,4.853205,4.980537,4.777659,4.765401,4.877641,4.805489,4.859708,4.725811
"10421143","Adam28",4.726031,5.063564,5.107099,5.683595,5.074607,5.21535,5.186662,4.853078,5.06243,4.948123,4.9842,4.958911
"10421172","Slc25a37",7.845012,7.910332,7.913973,7.674279,7.89299,7.882267,8.006138,8.32583,7.725881,7.791296,8.211505,8.164461
"10421180","Synb",5.483922,5.438858,5.312178,5.337744,5.283128,5.400505,5.252387,5.268227,5.644257,5.352085,5.402051,5.474082
"10421184",NA,5.892093,5.838309,5.643946,5.653412,5.549292,5.790869,5.832131,5.776834,5.993796,5.951706,6.019107,5.853302
"10421186",NA,3.668885,3.90108,3.887825,4.145756,3.851478,3.848328,3.806639,3.739935,3.948529,3.729067,3.867586,3.789665
"10421188","R3hcc1",7.587701,7.73542,7.465876,7.296632,7.673569,7.272012,7.585732,7.314096,7.327233,7.324217,7.220074,7.273955
"10421197","Chmp7",8.299162,8.169451,8.180605,8.205029,8.385788,7.974638,8.271349,7.949211,7.816478,7.860961,7.988869,7.841231
"10421212",NA,6.217312,6.321608,6.229443,6.472871,6.441958,6.316579,6.375956,6.137571,6.691867,6.390951,6.390194,6.433722
"10421214","Rhobtb2",8.431324,8.572955,8.621287,8.429089,8.635369,8.702929,8.613647,8.332176,7.948197,8.184135,8.493951,8.440899
"10421227","Ccar2",7.774805,7.826911,7.719277,7.684775,7.783648,7.707624,7.821181,7.838625,7.732558,7.762948,7.952405,7.834159
"10421250","9930012K11Rik",5.72886,5.863949,5.64901,5.891984,5.726967,5.766921,5.94503,5.916121,6.190943,5.95353,5.914655,6.148432
"10421258","Pdlim2",6.596501,6.744738,6.67773,6.64492,6.540736,6.650714,6.533175,6.726007,6.780232,6.907213,6.650585,6.856409
"10421269","Sorbs3",8.660679,8.724481,8.459859,8.331734,8.554577,8.773159,8.781449,8.814955,9.89614,9.620564,8.859791,9.02536
"10421293","Ppp3cc",8.947732,8.77295,8.973694,8.689058,8.906162,8.589918,8.796849,8.498695,8.648266,8.536222,8.595069,8.361254
"10421309","Slc39a14",7.185955,7.071183,7.132135,6.623527,6.485594,6.642761,6.65518,6.797543,7.037427,6.78917,6.883911,7.042392
"10421325","Piwil2",5.714268,5.660016,5.650367,5.840245,5.753603,5.682242,5.703614,5.701094,5.794088,5.89534,5.77357,5.687188
"10421349",NA,4.096732,4.303955,3.979138,3.974051,3.911057,4.02151,3.84643,3.988729,4.301938,4.131689,4.14669,3.969507
"10421351","Polr3d",7.262457,7.388157,7.304525,7.324754,7.425284,7.281684,7.271184,7.207906,7.266744,7.278808,7.24894,7.367027
"10421361","Bmp1",8.800772,8.512166,8.568304,8.578533,8.711263,8.686612,8.717308,8.609738,8.055418,8.054758,8.832444,8.784389
"10421387","Sftpc",4.513383,4.615201,4.447636,4.651361,4.769696,4.496673,4.697736,4.184031,4.580944,4.506774,4.388337,4.575755
"10421394","Fhip2b",7.338874,7.472247,7.406096,7.509711,7.527083,7.343309,7.558388,7.54472,7.385506,7.493065,7.525931,7.564019
"10421418","Dmtn",6.344641,6.961216,6.638513,6.886964,6.744365,6.84131,6.876689,6.884197,6.807584,6.86714,6.80773,6.929364
"10421436","Fgf17",6.252775,6.329785,6.394886,6.448284,6.330952,6.245716,6.323859,6.419353,6.51542,6.388862,6.343646,6.344177
"10421444","Npm2",4.608799,4.828489,4.699261,4.655526,4.817046,4.582477,4.586642,4.593135,4.778576,4.566648,4.615934,4.458924
"10421456","Xpo7",9.05431,9.121239,9.27093,9.081577,9.189705,9.072877,9.164097,9.475113,9.261864,9.305923,9.328707,9.325317
"10421486",NA,5.875027,5.877804,6.007439,6.179982,5.905934,6.190628,5.878791,5.774388,5.968287,5.946748,5.975041,5.917457
"10421488","Fndc3a",7.571952,7.275814,7.407346,7.430129,7.231166,7.497228,7.27702,7.962508,7.957941,7.863694,7.495603,7.561713
"10421515",NA,6.544985,6.827178,6.506248,6.880982,7.182702,6.805552,6.99935,6.652081,6.603624,6.499141,6.926224,6.675768
"10421517","Cysltr2",4.056156,3.957239,4.208657,4.326698,4.05119,3.871521,4.068048,3.761345,4.014996,3.928976,3.997328,3.958005
"10421524",NA,5.878175,5.875396,6.360326,6.342847,5.894047,6.307405,5.990245,6.545673,6.497704,6.555338,6.17951,6.375075
"10421526","Rb1",8.217473,8.385761,8.334929,8.403977,8.540062,8.657668,8.479666,9.038024,9.233382,9.21327,8.737502,8.800303
"10421555","Mir687",3.674804,3.903866,4.056121,3.934344,3.831779,4.013154,3.898638,4.070199,3.997517,3.974772,3.829633,3.844224
"10421557","Itm2b",10.27115,10.16186,10.1611,10.07703,10.224,9.8281,10.08669,9.977535,9.72683,9.788955,9.977123,9.83242
"10421567","Nudt15",5.359051,5.950001,5.813794,5.884279,5.65223,5.653759,6.102297,5.632477,5.875775,5.893192,5.97864,5.801086
"10421571","Rps6",12.99629,13.01164,13.06436,13.0729,12.95078,13.10441,13.01062,12.90377,12.99693,12.94861,12.78892,12.88515
"10421573","Cbx3",8.236594,8.376283,8.616736,8.459592,8.267266,8.299587,8.218584,8.741991,8.35122,8.547519,8.264441,8.377627
"10421577","Gm9779",4.714909,4.873483,4.527756,4.869495,4.661406,4.305785,4.507846,4.469519,4.732552,4.6964,4.879191,4.663849
"10421581","Lrch1",6.878996,6.878547,6.922935,7.107568,7.068159,7.184343,7.241759,7.447999,7.544527,7.470339,7.14932,7.152693
"10421605","Lrrc63",4.367897,4.138949,4.159099,4.191861,4.103244,4.018066,4.090439,3.811906,4.106944,4.055631,4.184543,4.073252
"10421615","Cby2",7.967267,5.204722,5.149691,5.372067,5.160709,5.153836,5.070682,5.010402,5.224338,5.083497,5.250098,5.175998
"10421622",NA,3.72141,3.93839,4.085245,3.799273,4.240303,3.884353,3.73901,3.515973,3.558966,3.512977,3.472355,3.58219
"10421624","Cog3",6.956378,6.973927,7.095546,6.987949,7.156561,7.081089,7.200747,7.383774,7.167867,7.242626,7.211639,7.149672
"10421648","Slc25a30",8.185957,8.331064,8.039064,7.567483,7.67981,8.900826,8.475784,7.430291,7.571403,7.5355,7.706285,7.348262
"10421661","Gtf2f2",7.579741,7.505175,7.295959,7.150941,7.64226,7.582541,7.371695,7.224123,7.16227,7.09783,7.188576,7.289742
"10421670",NA,6.544851,6.64065,6.480308,6.462523,6.46376,6.684459,7.051752,6.645771,6.644896,6.830992,6.669769,6.585879
"10421672","Gpalpp1",7.07609,7.060995,7.022955,7.297915,7.252287,7.261232,7.245055,7.286741,7.417935,7.312112,7.328003,7.198627
"10421683","Rps2",12.71852,12.8044,12.67061,12.71006,12.74515,12.77017,12.7881,12.84218,12.98832,12.97011,12.7955,12.88992
"10421685","Serp2",6.526971,6.830828,6.377923,6.488045,6.403759,6.463974,6.32607,6.395617,6.565364,6.504246,6.550201,6.798888
"10421694",NA,6.060644,6.185118,6.175073,6.025597,5.973748,6.211114,6.293205,5.892661,6.053579,5.83647,5.900406,6.087284
"10421697","Lacc1",5.882169,5.749812,5.880521,5.631915,5.708061,5.993936,5.685416,6.137321,5.67577,5.594282,6.139252,5.972649
"10421707","Rpl23a",9.959579,10.0769,10.4021,10.47643,10.15456,9.952903,9.987758,10.51373,10.39799,10.44441,10.38512,10.3033
"10421709","Gm6994",5.671123,6.130773,5.729514,5.948753,5.993166,5.927811,5.918126,5.771751,5.862724,5.834588,6.023989,5.732336
"10421717",NA,5.774308,5.91717,5.920501,6.088283,6.372114,5.833261,5.97791,5.78837,6.110552,5.87009,6.060186,6.098604
"10421723","Dnajc15",9.925149,9.96876,10.32296,10.08394,10.21392,9.929277,10.26339,9.989658,9.353822,9.432542,9.74641,9.725447
"10421730","Fam216b",4.443234,4.566386,4.272576,4.421039,4.413148,4.824272,4.504467,4.369592,4.409893,4.395526,4.379745,4.641376
"10421737","Tnfsf11",7.549176,7.726356,7.426263,7.390977,7.620695,7.568808,7.295547,7.503412,7.708447,7.697419,7.72995,7.852911
"10421749","Akap11",8.360897,8.439869,8.335314,8.350234,8.513031,8.556437,8.392446,8.805222,8.641861,8.701962,8.675641,8.437587
"10421758","Akap11",8.53486,8.53937,8.533773,8.390014,8.53235,8.782512,8.511135,8.838269,8.756385,8.976686,8.725582,8.686469
"10421768","Akap11",8.559025,8.561975,8.442394,8.391882,8.585439,8.820285,8.571968,8.895928,8.718566,8.853131,8.7293,8.658497
"10421774","Dgkh",7.022777,6.674181,6.48541,6.758075,6.744193,6.910117,7.018377,6.958278,6.842482,7.080117,6.799389,6.795505
"10421806","Zfp957",5.70389,5.55982,5.896831,6.002757,6.195133,6.055834,6.034627,5.892093,6.024477,5.894972,6.076425,5.959472
"10421810","Rgcc",7.84597,8.331924,8.267044,8.347004,8.304337,8.142119,7.969435,8.576899,8.366678,8.272114,8.471551,8.461635
"10421817","Naa16",6.97588,7.334864,7.141977,7.262228,7.363399,7.543112,7.312895,7.623302,7.634623,7.603633,7.600676,7.624217
"10421840","Wbp4",7.502302,7.469521,7.506118,7.254498,7.48227,7.492115,7.527038,7.491462,7.334305,7.395042,7.438025,7.46251
"10421853","Cnmd",5.312314,5.517222,5.317924,5.407146,5.443886,5.372475,5.217667,5.316363,5.441208,5.253521,5.481075,5.340125
"10421863","Pcdh8",5.310574,5.294949,5.39215,5.44512,5.452044,5.436414,5.417394,5.240937,5.326861,5.429817,5.232083,5.414902
"10421870","Gm10845",5.117838,5.23035,5.408033,5.447594,5.497814,5.342569,5.437533,5.225935,5.551304,5.33609,5.253064,5.12614
"10421873",NA,5.757385,6.28003,6.265687,6.423108,6.125844,6.380474,6.104321,5.958385,5.887707,6.140484,5.918804,5.846601
"10421875",NA,4.188897,4.531443,5.285803,4.764965,4.424455,4.411034,4.414974,4.370191,4.473728,4.324789,4.494023,4.314288
"10421877","Diaph3",4.924425,5.083597,5.125039,5.385628,4.948475,5.386738,5.119415,4.881003,4.865615,4.73237,4.997411,4.961631
"10421906",NA,8.100358,8.076595,8.366413,8.256796,8.156631,7.824649,7.60628,7.188628,7.920884,7.68785,7.687314,7.680881
"10421908","Rps3a1",9.459986,9.487342,9.715749,9.785732,9.390855,9.286325,9.326682,9.953725,9.754698,9.791188,9.753578,9.658644
"10421911","Pcdh20",4.84688,4.931787,4.976552,4.965461,4.835558,5.020319,4.982188,4.846204,4.639659,4.897047,5.002487,4.870116
"10421917","Pabpc4",10.9301,11.03429,11.1545,11.09272,11.06169,10.98671,10.95602,10.80835,10.74556,10.73797,11.09332,11.07312
"10421920",NA,4.811959,4.655505,4.743714,5.05403,4.464546,4.864278,4.784658,4.741943,4.758643,4.782103,4.755754,4.748214
"10421922",NA,10.25773,10.33034,10.35591,10.40847,10.14469,10.30678,10.35678,10.15947,10.21492,10.30882,10.43617,10.55019
"10421924","Pcdh9",5.751712,5.997694,5.984632,5.691635,6.116387,6.014679,5.986965,5.950942,5.930413,5.983135,6.381638,6.193046
"10421930",NA,3.786329,3.946775,3.944919,4.195745,4.040259,3.852798,4.123487,3.855559,3.960354,3.920323,4.087442,4.179106
"10421932","Pcdh9",5.670889,5.93979,5.887156,5.574945,5.993263,5.763125,5.859467,5.841679,5.790706,5.843837,6.282734,6.016771
"10421934","Klhl1",4.943491,5.365095,5.432099,5.598136,5.576689,5.591487,5.513315,5.32786,5.326417,5.375213,5.424356,5.33044
"10421948",NA,3.944293,4.216791,3.984445,4.124797,3.806366,4.040957,4.105768,3.756847,4.01502,3.964332,4.204424,4.009979
"10421950","Dach1",6.331758,6.422342,6.761139,6.570051,6.603759,6.656842,6.789468,6.922947,7.104145,7.021513,6.85885,7.006874
"10421970",NA,6.509893,6.532719,6.844361,6.567159,6.43216,6.712873,6.789478,6.765592,6.67291,7.046079,6.813689,6.836803
"10421972","Rpl36a",10.6866,10.74338,10.78926,10.74453,10.55575,10.76149,10.65318,11.11098,11.13132,10.97951,10.66617,10.91451
"10421975","Mzt1",8.526968,8.83449,8.782888,8.800596,8.878734,8.832088,8.652658,8.870013,8.603108,8.544095,8.93923,8.799403
"10421981","Dis3",7.286371,7.371135,7.385177,7.383734,7.471133,7.196898,7.277625,7.541589,7.685881,7.710037,7.377632,7.391632
"10422005",NA,3.732565,3.621798,3.526846,3.595109,3.726845,3.536572,3.543197,3.633027,3.518164,3.59274,3.655377,3.633027
"10422007",NA,4.149614,4.434967,4.3071,4.533742,4.448272,4.476332,4.37277,4.259018,4.077011,4.208186,4.293471,4.089513
"10422009",NA,6.295822,6.319773,6.391549,7.096635,6.295676,6.472024,5.745415,5.989135,6.359881,6.145612,5.981545,6.373301
"10422011",NA,4.251369,4.325308,4.305951,4.725521,4.707745,4.465183,4.468162,4.246778,4.420701,4.252234,4.411453,4.332294
"10422013","Klf12",8.281268,7.969836,8.033094,8.152518,8.262434,8.419581,8.437385,8.382495,8.441049,8.391928,8.207987,8.271521
"10422022",NA,5.258636,5.344376,5.210888,5.391868,5.486108,5.264899,5.429407,5.961945,5.993663,6.040368,5.735728,5.23679
"10422024",NA,5.327505,5.69901,5.786496,5.662477,5.537014,5.566909,5.926863,5.76452,5.686733,5.670989,5.67239,5.629923
"10422026","Prr30",6.83545,5.421244,5.760036,5.505482,5.706682,5.252088,5.340695,5.347944,5.125513,5.380074,5.161248,5.290547
"10422028","Tbc1d4",8.160065,8.261871,7.950019,8.014268,8.082397,8.277704,8.498899,9.732761,9.787457,10.11064,8.697395,9.359412
"10422052","Commd6",8.533989,8.305941,8.351838,8.080821,8.159167,7.670495,8.066867,8.19083,7.785684,7.849183,8.045711,7.864234
"10422055",NA,6.622481,6.803176,6.579709,6.790949,6.829393,6.687699,6.668193,6.681565,6.79627,7.027389,6.954725,7.000684
"10422057","Rpl7a",10.46817,10.52869,10.72539,10.79185,10.52177,10.67678,10.49998,11.03622,11.27608,11.15423,10.8343,10.8929
"10422059","Kctd12",7.820405,7.944303,7.82437,7.790517,7.88518,7.929117,8.027867,7.982848,7.964083,8.015142,8.180626,8.051909
"10422067","Fbxl3",9.126424,9.232836,9.377379,9.201907,9.299065,9.079453,9.170361,9.24008,9.6174,9.509912,9.257015,9.272222
"10422075","Mycbp2",8.610381,8.652621,8.459754,8.534726,8.55698,8.458933,8.525689,8.911827,8.833872,8.752491,8.662548,8.548362
"10422161","Gapdh",14.09482,14.13947,14.15432,14.11497,14.14155,14.14963,14.15953,14.09418,14.1325,14.15098,14.10016,14.13259
"10422164","Ednrb",7.800833,7.803435,7.463423,7.69998,7.62886,7.95406,8.18434,8.222573,8.396339,8.525966,8.033072,8.057766
"10422176",NA,4.255209,4.64196,4.574167,4.903641,4.929301,4.530891,4.469677,4.472129,4.417395,4.317252,4.821277,4.518131
"10422179","Pou4f1",5.633853,5.77515,5.572155,5.650816,5.77984,5.658828,5.971557,5.919156,5.982151,6.056994,5.962263,6.146559
"10422185","Obi1",6.264454,6.039194,6.099792,5.944842,6.038982,5.89839,5.987866,6.216023,5.88659,6.135534,6.173486,6.033132
"10422194","Rbm26",7.314286,7.169494,7.108974,7.163728,7.238925,7.403638,7.362673,7.931267,7.531913,7.616737,7.550972,7.581292
"10422219",NA,4.73218,4.951214,5.07954,5.038516,4.768974,4.924019,4.847746,4.643645,4.677975,4.929896,4.836607,4.819734
"10422225",NA,4.028123,4.023921,3.920692,3.835534,3.902367,4.002182,3.978339,3.744699,3.817979,3.872871,3.940784,3.7656
"10422227","Spry2",6.702813,6.976294,6.851743,7.136063,7.219449,6.801633,6.870351,7.040271,7.058125,7.193823,7.297919,7.425661
"10422232",NA,7.728824,7.816177,7.590487,7.818595,7.724794,7.70161,7.633406,7.330016,7.752833,7.703785,7.620401,7.755592
"10422234",NA,7.362341,7.312542,7.548819,7.27428,7.225842,7.554876,7.599872,7.4282,7.6656,7.664942,7.445595,7.528598
"10422236",NA,3.908051,3.714436,3.824475,3.885106,3.785735,3.875176,3.642366,3.893627,3.905907,3.730821,3.799699,3.696754
"10422238",NA,8.140245,8.078259,8.069728,8.045762,8.050755,8.234156,7.926896,8.11734,8.040723,8.236392,8.021157,8.061555
"10422240","Slitrk1",5.612339,5.746458,5.545671,5.556473,5.647696,5.559498,5.503896,5.569828,5.617231,5.461443,5.620603,5.747037
"10422242",NA,3.887774,3.929154,3.969529,4.114086,4.062696,3.906913,3.934528,3.667194,3.9165,3.623211,3.726722,3.730299
"10422244","Slitrk6",3.829932,4.081779,3.934842,4.004376,4.071331,4.164077,3.909967,3.904159,3.96982,4.015064,4.091095,4.100014
"10422247",NA,6.545035,6.518703,8.079388,7.928114,7.159018,7.18014,6.984805,7.264283,6.684113,6.498672,6.184779,6.462986
"10422249","Dct",4.994066,5.145597,4.812769,5.169137,4.95298,4.909841,4.867063,5.049821,5.175533,5.080215,5.137659,5.088564
"10422259","Tgds",6.071486,5.89953,5.928999,5.748106,5.661156,5.959979,5.832528,6.010763,5.764274,5.896412,5.961319,5.997698
"10422272","Sox21",6.241257,6.498479,6.355808,6.572124,6.539887,6.531085,6.424742,6.462771,6.401557,6.545969,6.532806,6.45788
"10422280","Abcc4",7.873005,7.918103,7.513065,7.710254,8.059213,8.069551,8.079714,8.279044,8.132108,8.262249,8.108492,8.009597
"10422312","Cldn10",5.321785,5.20702,5.386764,5.355902,5.385668,5.25976,5.407318,5.077843,5.222415,5.089615,5.420092,5.170829
"10422321","Dzip1",6.909171,6.285749,6.185558,6.207254,6.518708,6.35545,6.47717,6.476804,6.134357,6.393291,6.561818,6.652057
"10422348","Uggt2",5.531213,5.618848,5.457589,5.647427,5.688168,5.65614,5.619051,6.164944,5.665982,5.764552,5.766668,5.692352
"10422387","Oxgr1",4.4352,4.590481,4.070377,4.278574,4.61074,4.337417,4.310262,4.347949,4.509259,4.518212,4.369393,4.393379
"10422393",NA,6.838994,6.646337,6.877369,7.675523,6.648459,6.904002,7.026997,7.266871,7.008541,7.814797,6.991766,6.959435
"10422396","Stk24",8.876021,9.046695,9.033353,8.939138,8.966827,9.101478,9.012712,9.055876,8.93795,8.878255,9.018716,9.080572
"10422412","Slc15a1",4.603291,4.41497,4.578781,4.498786,4.598155,4.406945,4.481206,4.429078,4.513187,4.438987,4.450635,4.350431
"10422436","Dock9",8.533993,8.568114,8.456122,8.486477,8.598871,8.658646,8.715771,8.839405,9.080635,8.982065,8.711138,8.65525
"10422493","Gpr18",5.90431,5.984455,6.056427,6.194527,6.189489,6.049637,6.044844,5.689866,5.984704,6.233916,6.14137,5.931443
"10422496","Gpr183",5.620134,5.78486,6.083288,6.303405,5.731765,5.859502,5.969466,6.065128,5.724854,5.901741,6.040907,5.832294
"10422500","Gm5089",5.7404,5.382303,5.669042,6.020605,5.289742,5.495067,5.330433,5.455482,5.669579,5.724944,5.544491,5.487907
"10422504","Zic5",7.106083,7.3744,7.418158,7.150036,7.233267,7.052976,6.998657,7.00237,7.400161,7.341764,7.049212,7.112247
"10422509",NA,6.158202,5.96911,6.088962,6.186892,6.2423,6.145502,6.155655,6.182001,6.162252,5.758507,6.034548,6.304337
"10422512","Ggact",9.218351,8.897776,8.893929,8.6548,9.085791,9.208282,9.021638,8.802173,8.801335,8.73592,8.898172,8.856407
"10422518","Tmtc4",5.908995,6.064292,6.134785,6.174061,6.025169,6.107906,6.128715,6.058022,5.775728,5.966788,6.218104,6.030265
"10422537","Nalcn",5.714315,5.717913,6.025675,5.951071,5.746748,5.563251,5.620865,5.825969,5.693286,5.708815,5.770233,5.710746
"10422585","Fgf14",5.016805,5.025168,4.927159,5.141467,4.901775,5.012738,5.078536,4.804998,4.927194,5.012144,4.885243,4.893108
"10422598","Selenop",11.27041,10.51235,10.63415,10.54009,10.41625,10.55931,10.61727,10.7875,10.66165,10.7029,10.65806,10.70081
"10422606",NA,5.4685,5.722108,5.429615,5.700025,5.638907,5.610859,5.417396,5.493245,5.751021,5.495935,5.607912,5.692078
"10422608","Oxct1",9.856241,9.499295,9.931903,9.868879,9.918283,9.849125,9.991646,9.606693,9.342195,9.569901,9.804278,9.425685
"10422628","Plcxd3",4.733562,4.941217,5.082831,4.885274,4.941587,4.890616,4.886242,4.815873,4.923467,4.826915,4.89847,4.923473
"10422635","C6",6.432311,5.458743,5.287542,5.072394,5.117317,5.25677,5.063217,4.910478,5.035634,4.956898,4.942369,4.982779
"10422655","Gapdh",13.97541,14.05386,14.04871,13.98028,14.0453,14.09531,14.06749,13.99994,14.03045,14.0394,14.00725,14.00978
"10422657","Mroh2b",7.009103,5.740761,5.691724,5.567239,5.736507,5.694796,5.540672,5.321271,5.53348,5.538689,5.67254,5.517159
"10422699",NA,3.476664,3.311221,3.574898,3.688963,3.310227,3.445807,3.430586,3.445983,3.519584,3.462807,3.412381,3.559313
"10422701","Rpl37",10.61667,10.62948,11.01178,11.05012,10.66524,10.36494,10.61596,10.9982,10.93483,11.02421,10.78262,10.75133
"10422707","Prkaa1",8.923333,8.905793,8.872641,8.669337,8.985191,8.958972,8.903508,8.827719,8.707404,8.758698,8.733602,8.742313
"10422718","Ttc33",7.527169,7.693243,7.757942,7.651752,7.691409,7.426477,7.454136,7.75524,7.589523,7.555543,7.463423,7.372497
"10422725",NA,4.622221,4.693059,4.436972,4.472311,4.560203,4.542871,4.608376,4.580453,4.59926,4.432104,4.373893,4.539881
"10422728","Dab2",9.429352,9.356534,9.121492,9.288711,9.316297,9.556572,9.566999,9.793262,8.994575,9.013904,9.633142,9.610641
"10422744",NA,3.836903,3.925002,4.083385,4.124368,3.879847,4.112874,3.934772,4.004192,4.189287,3.921779,4.146594,4.147343
"10422748","C9",9.624922,6.644375,6.124655,4.779051,5.901436,5.768201,5.461564,5.287642,5.465436,5.143596,5.054129,5.263777
"10422760","Fyb1",5.210877,5.601791,5.428102,5.380214,5.409866,5.587595,5.61501,5.657121,5.328823,5.132247,5.632793,5.18283
"10422776","Phb1",10.60294,10.54869,10.3842,10.42799,10.67174,10.60993,10.66272,9.909492,9.996695,10.03342,10.3544,10.25671
"10422781","Rictor",8.009298,8.013437,7.976375,7.89041,8.266356,8.083364,8.084171,8.43372,8.415727,8.39658,8.156891,8.258179
"10422822","Lifr",9.537348,9.273456,9.410069,9.161527,9.284318,9.574896,9.364954,9.571763,9.459105,9.42086,9.56087,9.498973
"10422844","Gdnf",6.31291,6.548343,6.227879,6.15139,6.4307,6.535255,6.487286,6.64586,6.692815,6.94493,6.237701,6.549053
"10422852","Rpl19",11.76103,11.72342,11.82551,11.88946,11.73947,11.6045,11.70458,11.95589,11.96265,11.93816,11.80815,11.74733
"10422854","Nup155",7.585014,7.596392,7.437678,7.520253,7.399327,7.691452,7.740258,7.909537,7.966222,8.068492,7.729091,7.666732
