"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Alx3",-0.0927971428571412,5.58109569230769,-0.855306214821078,0.407533552989646,0.734023915485984,-5.84695415823238
"Sec23ip",-0.0987650714285699,9.52691269230769,-0.855242061276898,0.407567809524946,0.734023915485984,-5.84700776867322
"Fam120a",-0.0595544047619008,10.0506519230769,-0.855189516613069,0.407595868608846,0.734023915485984,-5.84705167538673
"Phka2",0.28971880952381,9.84208223076923,0.855189263608747,0.407596003717386,0.734023915485984,-5.84705188679321
"Fsip2",-0.411863380952378,5.34953192307692,-0.854952594177154,0.40772240220192,0.734173445442127,-5.84724961967694
"Calhm1",-0.0976132380952377,5.53978930769231,-0.854904867070826,0.407747895065237,0.734173445442127,-5.84728948887026
"Gm5087",-0.517617142857138,5.97367692307692,-0.854731927583913,0.407840277505278,0.73427778432308,-5.84743393853618
"Scgb2b27",-0.0725077380952355,3.96775646153846,-0.854531021248485,0.407947617016684,0.734365324649836,-5.84760171511494
"Ubxn10",0.100958666666668,6.07733330769231,0.854512006809293,0.407957776955635,0.734365324649836,-5.84761759222305
"Mdc1",0.136308976190478,7.64136269230769,0.854271412582416,0.408086347616142,0.734534757876814,-5.84781846184429
"Zbtb21",0.0619794047619084,8.11993130769231,0.854178970393051,0.408135754773525,0.734561684232837,-5.84789562745645
"Aim2",0.228079190476191,6.84341346153846,0.854017041490022,0.408222309763239,0.734655458974708,-5.84803077877805
"Hs3st2",-0.112552595238094,6.96232407692308,-0.853852738856722,0.408310146041477,0.734751523560207,-5.84816788794194
"Gm5431",-0.245381857142854,5.81747069230769,-0.853460629183107,0.408519818849082,0.735066797497073,-5.84849500509815
"Txndc2",-0.501532738095235,7.23426992307692,-0.85319926918833,0.408659615614291,0.735242375726645,-5.8487129700217
"Slc22a6",-0.0756643095238063,5.76942715384615,-0.85309167208514,0.408717176606897,0.735242375726645,-5.84880268487075
"Kprp",-0.0738992857142833,5.47413392307692,-0.853055026523877,0.408736782034232,0.735242375726645,-5.84883323776686
"Robo4",-0.215248119047617,8.577906,-0.853020384249756,0.408755316274591,0.735242375726645,-5.84886211936457
"Pdzd9",-0.219909047619047,5.65304023076923,-0.852947234083459,0.408794454764831,0.73524682398345,-5.84892310192624
"Ly6c1",0.151361904761906,11.8661007692308,0.852774563991065,0.408886850576641,0.73524682398345,-5.8490670320324
"Tsga8",-0.158835071428572,5.49632207692308,-0.852684013631201,0.408935309642367,0.73524682398345,-5.84914250039397
"Ankrd7",-0.35563707142857,4.57265738461538,-0.852622825855617,0.408968057143366,0.73524682398345,-5.84919349273346
"Gm10069",-0.113846952380952,7.21008453846154,-0.852620051405228,0.408969542061585,0.73524682398345,-5.84919580481265
"Gyg1",-0.187845904761902,10.1091134615385,-0.852545251866898,0.409009576996897,0.73524682398345,-5.84925813623472
"Ppm1j",-0.114219857142857,6.300542,-0.852469702910652,0.409050015685047,0.73524682398345,-5.84932108720473
"Nrg1",-0.126089476190474,7.424488,-0.852425949816612,0.409073436385232,0.73524682398345,-5.84935754208021
"Mir124a-3",0.117032809523811,4.606919,0.852398960857088,0.409087883815151,0.73524682398345,-5.84938002832403
"Syn2",0.18157554761905,7.75953538461538,0.852371494656197,0.409102587064511,0.73524682398345,-5.84940291153637
"Wnk2",0.215129166666672,7.79369338461538,0.852280008297571,0.409151564215495,0.73527287673447,-5.84947912780907
"Mafk",0.0934115476190511,7.62631430769231,0.852154181449898,0.409218931880638,0.735331971300474,-5.84958394084153
"Poglut2",0.10556066666667,6.58098230769231,0.85196600697488,0.409319694194044,0.735348174785652,-5.84974066332246
"Ndufb11b",-0.127978571428569,5.93778053846154,-0.85194927849659,0.409328652636421,0.735348174785652,-5.84975459426276
"Rbm24",-0.285269523809523,7.73757,-0.851944142926139,0.409331402865583,0.735348174785652,-5.84975887095219
"Gm5150",-0.174816309523808,5.80865869230769,-0.851828088727161,0.409393556124807,0.735376109559856,-5.84985550992839
"Dnajc8",0.0587672857142874,8.24398907692308,0.851786324889146,0.409415924437001,0.735376109559856,-5.84989028403421
"Defb11",-0.955121214285712,6.74238853846154,-0.851715515872596,0.409453850922904,0.735382288981724,-5.84994923874671
"Gars1",0.134793309523809,9.31527215384615,0.851596440021384,0.40951763518609,0.735434904219992,-5.85004836996933
"Gm12522",-0.0869922142857131,5.61365946153846,-0.851439473741683,0.409601725942615,0.73551326825819,-5.85017902626096
"Daam2",0.233576785714286,6.85665438461538,0.851386224003982,0.409630255760376,0.73551326825819,-5.85022334563306
"Ntn4",0.117661214285718,7.15380946153846,0.851094208873776,0.409786733281894,0.73559440495375,-5.85046634374277
"Zfp410",0.0981629047619066,8.25068938461538,0.851092466447953,0.409787667087046,0.73559440495375,-5.85046779346555
"Vmn2r71",0.090639238095239,4.06496292307692,0.851031703825603,0.409820232024908,0.73559440495375,-5.85051834716501
"1700018F24Rik",-0.0747652142857129,5.26562869230769,-0.85095068732784,0.409863654435186,0.73559440495375,-5.85058574681097
"Speer6-ps1",-0.0553558571428558,4.029883,-0.850937329406306,0.409870814173206,0.73559440495375,-5.85059685904929
"Zfp830",0.0784392857142873,6.05769346153846,0.85086490127543,0.409909636511015,0.73559440495375,-5.8506571081265
"Iqcg",0.199572690476193,5.53825861538462,0.850851321184555,0.40991691587251,0.73559440495375,-5.85066840416619
"Ebf2",0.309973952380956,8.11862461538461,0.850674159898996,0.410011887825252,0.735702919554499,-5.85081575374878
"Rbm11",-0.808431452380951,7.55841807692308,-0.850554434082627,0.410076078253823,0.735756187857343,-5.85091531727248
"Gmppa",-0.135329904761903,9.43669261538462,-0.850439216948701,0.410137857667911,0.735798701879152,-5.85101111958344
"Slc6a1",-0.094503047619046,5.89312692307692,-0.850381542719785,0.410168784901401,0.735798701879152,-5.85105907098591
"Jarid2",-0.100154595238093,9.15130923076923,-0.850310580132461,0.410206840007826,0.735805068668144,-5.8511180665883
"Podn",0.314058571428575,9.79569253846154,0.850157818417061,0.410288769478703,0.735890127038764,-5.85124505196963
"Mcat",0.128500142857147,7.89298661538461,0.84985800773562,0.410449596094458,0.736116668386729,-5.85149421471895
"Adamts7",-0.132906476190474,7.25333769230769,-0.849658572394458,0.410556601792292,0.736170076781151,-5.85165991538921
"Gm6642",0.096569071428573,4.92089976923077,0.849643241426266,0.410564828286165,0.736170076781151,-5.8516726516731
"Tex56",-0.137156666666664,5.30336492307692,-0.849587999651044,0.410594471555583,0.736170076781151,-5.85171854237207
"Ccr8",-0.105100547619045,4.78729976923077,-0.849491027950497,0.410646510936906,0.736170076781151,-5.85179909270234
"Gclm",-0.206954095238091,10.2490691538462,-0.849417764675815,0.410685830208699,0.736170076781151,-5.85185994399263
